OTUId,S10,S11,S12,S13,S14,S15,S16,S17,S18,S19,S1,S20,S21,S22,S23,S24,S25,S26,S27,S28,S29,S2,S30,S31,S32,S33,S34,S35,S36,S37,S38,S39,S3,S40,S41,S42,S43,S44,S45,S46,S47,S48,S49,S4,S50,S51,S52,S53,S54,S55,S56,S57,S58,S59,S5,S60,S61,S62,S6,S7,S8,S9,Sum
OTU_653,0.144846037,0.217631444,0.027277505,0.002200741,0.004177575,0.079446815,0.462572277,0.068294349,0.335108003,0.986195701,0.149644029,0.900918024,0.010420828,1.391260209,0.007568762,0.380641653,0.296157507,0.140821963,0.880181277,0.010221929,0.003443906,0.323191798,0.05451631,0.214804274,0.343649769,0.162851436,0.0699534,0.035388209,0.063191153,0.017562627,0.000794685,0.012574135,0.705424889,0.006207453,0,0.120843113,0.072033753,0.118537872,0.001771856,0.001424461,0.218763147,0.011871002,0.031945966,0.548646672,0,0.009090083,0.006813381,0.022197179,0.00587276,0.008958165,0,0.060788287,0.432015075,0.024169768,0.436753595,0.368652865,0.270925184,0.527367421,0.669043612,0,0.214503068,0.061460593,12.75358955
OTU_60,0.015336639,0,0.001995915,1.794703918,0.515234223,0.077485165,0.002083659,0,0,0.258754318,0.004534668,0,0,0,0,0.012207167,0.066484338,0.001367204,0.001541473,0,0,0,0.057771015,0,0.012496355,0,0,0,0,0,0,0,1.627638891,0,0,0,0,0.00483828,0,0,0,0.077821012,0.563618109,0.012851183,0,0,0,0.000341495,0,2.129803816,0,1.730832081,0.002297953,0.40605211,0.052644407,0,0,0,0.003619713,3.040838435,0,0.034345625,12.50953917
OTU_118,0,0.001648723,0,0.000550185,0,0.00196165,0,0,0,0,0.001511556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026898963,0,0,0,0,0,0.059827355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001940278,0,0,0.000603285,12.16587308,0,0,12.26081507
OTU_586,0.124397185,0.212685275,0.01197549,0.006052037,0.019495349,0.006865774,0.031254884,0.001897065,0.008704104,0.014646471,0.001511556,0.210974474,0.392517846,0.084213926,0.26642043,0.149815228,0.365663861,0.058789751,0.184976801,0.089725825,0.075077143,0.008358409,0.062653073,0.008157124,0.021868622,0.150560762,0.138830594,0.173402222,0.079374253,0,0.123970883,0.033531027,0.008602743,1.690496389,1.8849826,0.102251865,0.006860357,0.037496674,0.15769517,0,0,0.009233001,0.057046367,0.002965658,0.798963507,0.178771627,0.124344212,0.044394359,0.000451751,0.024634955,0,0.079743774,2.114116322,0.111180935,0.032171582,0.056268069,0.277656245,0.353761997,0.074204116,0.370342378,0.018290959,0.063268257,11.79856331
OTU_133,0.046009918,0.318203551,0.003326525,0.001650555,0,0.243244569,0.382351409,0,0.013056156,0.519949714,0.01813867,0.005702013,0,0.04037654,0.015137524,0.015536394,0,0.013672035,0.003082947,0.416827567,0.131557196,0,0.088690714,0.077039508,0.081226309,0.027654018,0.174345398,0.04246585,0.673525219,0.033528651,1.310435805,1.797053461,0.017205485,0.163462931,0.41045775,0,0.003430179,0.012095701,0,0.022791373,0.740429112,0,0,0.980644141,0.318145829,0.22422204,0.332152347,0.264658676,0.822186383,0.020155872,0,0.100660174,0,0.251365592,0.014623446,0,0,0,0.279321183,0,0,0,11.47179643
OTU_171,0.05879045,0.133546568,0.00798366,0.011553888,0,0.149085381,0.567797052,0.022764783,0.060928728,0.319781279,0.016627114,0,0,0.028840386,0.001513752,0.014426652,0.003022015,0.016406442,0.00462442,0.00454308,0.089541547,0,1.026045777,0.035347539,0.361352939,0.208941466,0.573617882,0.297260953,0.994104728,4.836108761,0.19151912,0.012574135,0.001720549,0.037244718,0.002230749,0,0.030871608,0.00241914,0.001771856,0.004273383,0.089748983,0,0,0.138397359,0.165550997,0.078780717,0.115827485,0.066250043,0.262918942,0.031353579,0,0.037257337,0,0,0.128686327,0,0,0,0.048262839,0,0,0,11.29221711
OTU_28,0,0.032974461,0,0.008252777,0,0,0,0.001897065,0.002901368,0.006102696,0,0,0,0,0,0,0,0,0,0.040887718,0.226608993,0,0.097641152,0.009063471,0.043737243,0.104470733,0.011838268,1.245664944,1.384811005,0.498139958,0.046886424,0,0,0.620745308,0.127152672,0.013943436,0.017150894,0.026610543,0.005315568,0.001424461,0.042069836,0,0,0,0.595983589,0.066660607,4.564965592,0.930232558,0.008131514,0.011197707,0,0.082358324,0.011489763,0,0.002924689,0.003880556,0,0.009826722,0,0,0,0,10.90394262
OTU_104,0.193412061,0.61332498,0.01064488,0,0,0.000980825,0.194822108,0.013279457,0.001450684,0.013425932,0.095228018,0.216676487,0.001736805,1.508928983,0.004541257,0.530456881,0.352064792,0.48125564,0.169562067,0.578106899,0.161174785,0.183884988,0.010577792,1.104837175,0.183279877,0.657551083,0.181878841,0.003538821,0.000770624,0,0.131917734,0.091162479,0.018926034,0,0.022307486,0.006971718,0.003430179,0.008466991,0.35791488,0.007122304,0,0,0,0.337096423,0.020154034,0.003030028,0.011923418,0.009561862,0,0,0,1.268056736,0,0.236863731,0.111138192,0,0,0,0.451860834,0,0.021616588,0.08857556,10.67548995
OTU_33,0,0,0,0,0.000696262,0,0,0,0,0,0,0.001900671,0,0.001153615,0,0.003329227,0,0,0.00462442,0,0.000688781,0.005572272,0,0,0,0.009218006,0,0.003538821,0,0,0,0,0.003441097,0,0,0.04647812,0.226391795,0.116118731,0,0.001424461,0,0,0,0,0,0,0,0,0,0,0,0.00261455,2.497874394,0.116014889,0,0.457905664,1.159425167,5.992662714,0.003016427,0,0,0,10.65409009
OTU_136,0.00766832,0.150033799,0.012640795,0,0,0.055907018,0.116684899,0.068294349,0.317699795,0.248990004,0.042323564,0.032311406,0.008684023,0.289557473,0.001513752,0.058816349,0.149589761,0.108009078,0.292879935,0.00454308,0.044081993,0.15323749,0.10903262,0.037160233,0.084350398,0.205868797,0.082867874,0.113242268,0.154895388,0.039915061,0.011125592,0.034578871,0.048175358,0.107595853,0.008922995,0.155701703,0.006860357,0.00362871,4.90449697,0.182330988,0.002804656,0.001319,0,0.417169181,0.574389981,0.281792564,0.240171697,0.118840283,0.000903502,0,0,0.047715537,0,0,0.093590056,0.001940278,0.005048295,0.003275574,0.038006986,0,0.257736244,0.066883586,10.60580434
OTU_126,0.001704071,0.0428668,0.000665305,0.032460923,0.021584136,0,0,0.149868154,0,0,0.175340478,0,0,0.416455171,0,0.002219485,0.006044031,0.742391512,0,0,0,1.52680263,0,0,0,0,0,0,0.103263592,0,0,0,0,0.099319249,0,0.025562966,0.099475183,0.022981832,0,0.001424461,0,0.031656005,0,0,0,0,0.037473598,0.012976812,0,0.042551285,0,0,0,0,0.000974896,0,0,0,0.016288708,0,4.223548779,2.75307303,10.58897309
OTU_163,0.038341598,0.087382322,0.01862854,0.007152407,0.000696262,0.138296307,0.083346356,0.130897502,0.676018743,0.051262648,0.039300452,1.376085758,0.026052069,0.557196253,0.013623772,0.482737957,0.560583853,0.780673211,1.552263654,0.00113577,0.00619903,0.743898362,0,0.013595207,0,0.070671378,0,0,0,0,0,0,0.364756284,0,0,0.376472775,0.130346791,0.19957907,0.038980829,0.001424461,0,0.001319,0,0.008896973,0,0,0.003406691,0,0,0,0,0.084319237,0,0.004833954,0.768218377,0,0.00336553,0,0.187018503,0,0.567019738,0.258496023,10.45449365
OTU_61,0.464359354,0.283580367,0.187616013,0.046765737,0.052915947,0.536511206,0.162525395,0.043632501,0.04352052,0.184301424,0.051392899,0.117841598,0.121576324,0.02768677,0.025733791,0.051048152,0.160166815,0.032812885,0.135649654,0.059060037,0.017219528,0.022289089,0.109846297,0.05709987,0.117674012,0.559225688,0.123763708,0.021232925,0.335991986,0.007983012,0.085031311,0.116310749,0.142805526,0.014484057,0,0.174292952,0.250403046,0.174178097,0.143520323,0.011395687,0.213153835,0.171470026,0,0.864983491,0.012956165,0.027270248,0.149894393,0.051565755,0.173020541,0.087342112,0,0.105235636,0.082726291,2.455648475,0.129661223,0.009701391,0.031972537,0.080251564,0.254586478,0,0.073163837,0.081344902,10.32939415
OTU_29,0,0,0.000665305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00113577,0,0,0,0.000906347,0,0,0,0.003538821,0.000770624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000653637,1.070845876,0.072509305,0,5.785909699,0.723589001,2.382980117,0,0,0,0,10.0435045
OTU_89,0,0.036271907,0,0.34166497,0.251350749,0.165759404,0,0,0,0,0.003023112,0,0,0.002307231,0,0,0,0,0,0.00113577,0,0,0,0,0,0,0,0,0.003082495,0,0,0,0.14968772,0,0,0,0,0,0,0,0,0.317879048,8.312796641,0.000988553,0,0,0,0,0,0.002239541,0.002828374,0,0,0,0.003899586,0,0,0,0,0,0,0,9.594915101
OTU_82,0.003408142,0.163223583,0.000665305,0.000550185,0,0.209896523,0.83658905,0.037941305,0.120406772,0.405219026,0.01813867,0.019006709,0.005210414,0.001153615,0,0.023304591,0.074039377,0.02734407,0.003082947,0.098811985,0.092296672,0,1.052083418,0.0634443,0.684175449,0.006145337,0.657561963,0.201712789,1.727738604,0.255456389,0.034966146,0.007334912,0,0.273127936,0.095922191,0,0,0.00483828,0,0.008546765,0.056093115,0,0,0.009885526,0.388684949,0.060600551,0.642161205,0.286172865,0.239427903,0.008958165,0,0.100006536,0,0,0.471849866,0,0,0,0.109194674,0,0,0,9.586378777
OTU_484,0.000852036,0.001648723,0,0,0,0.013731548,0.009376465,0.072088479,0.371375103,0.032954559,0.123947579,0.836295212,0.013894437,0.476443173,0.007568762,0.130949607,0.583248969,0.482622843,0.71986805,0.00113577,0.033750276,0.902708124,0,0.160423445,0.007289541,0.13212475,0.001076206,0.024771746,0,0,0,0,0.11527675,0.010345755,0,0.185912482,0.150927863,0.195950359,1.270420639,0.009971226,0,0,0.002281855,0.000988553,0,0,0,0.00136598,0,0,0,0.011765475,0,0,0.077016817,0,0,0,0.059725264,0,1.410066679,0.853217643,9.495378743
OTU_31,0.097132048,0.049461692,0.01197549,0.017055739,0.002088787,0.022558972,0.079179038,0.237133155,0.024661628,0.004882157,0,0.096934218,0.017368046,0.025379539,0,0.008877939,0.021154108,0.015039239,0.0231221,0.011357699,0.044081993,0.002786136,0.028478669,0.002719041,0.064564502,0.08910739,0.036591009,0.601599547,0.063961777,0.015966024,0.004768111,0,0.01204384,0.031037265,0.013384492,0.118519207,0.07889411,0.108861311,0.02126227,0.022791373,0.103772262,0.013190002,0.036509675,0.015816841,0.007197869,0.006060055,0.158411119,0.053614725,0.008131514,0.134372481,0,0.037257337,1.038674541,0.343210712,0.076041921,0.479248724,0.827920439,3.973271316,0.043436555,0,0.003325629,0,9.486243383
OTU_2627,0.052826202,0.049461692,0.007318355,0.00110037,0,0,0.006250977,0,0,0,0.003023112,0.017106038,0,0.001153615,0,0.126510637,0.001511008,0.045117716,0.020039153,2.820116757,1.762590919,0,0.017900878,0.309064378,0.001041363,0.943309264,0,0.254795102,0.05240242,0.001596602,2.12657745,0.031435338,0,0,0,0,0.003430179,0.00120957,0,0,0,0.001319,0,0.041519208,0.010077017,0.021210193,0.001703345,0.004097941,0.000903502,0,0,0.135302961,0,0.435055832,0.033146478,0.001940278,0,0,0.08566654,0,0,0,9.428831391
OTU_286,0.015336639,0.34952929,0,0.00110037,0,0.002942475,0.083346356,0.00379413,0.010154788,0.008543775,0.010580891,0,0,0,0.001513752,0,0,0,0,0.410012948,0.559979061,0,0.362899617,0.980667615,0.144749448,0.175142111,0.322861847,0.113242268,0.05856741,1.468874236,0.640516227,0.363602071,0,0.018622359,0.608994379,0,0.017150894,0,0.001771856,0.005697843,0.238395737,0,0.002281855,0.026690919,0.27783776,1.005969154,0.13626763,0.75709456,0.127393714,0.006718624,0,0.043793712,0,0,0.000974896,0,0,0,0.001206571,0,0,0,9.364819788
OTU_68,0.022152923,0.131897845,0.00532244,0.003301111,0,0.055907018,0.181278325,0.506516419,0.16682866,0.123274463,0.060462234,0.237583867,2.794518645,0.297632781,0.522244592,0.292972001,0.040797208,0.14765798,0.389992755,0.00908616,0.019285872,0.403989747,0.016273525,0.130513989,0.061440413,0.046090029,0.030133772,0.187557506,0.157977883,0.003193205,0.002384055,0,0.072263037,0.02069151,0,0.395064024,0.236682331,0.189902509,0.010631135,0.058402895,0.011218623,0.031656005,0.011409273,0.16212262,0.001439574,0,0.057913743,0.072396954,0,0.035832661,0,0.123537486,0.004595905,0.004833954,0.258347551,0,0,0,0.144185233,0,0.405726733,0.005422993,9.362544172
OTU_437,0.069866912,0.230821229,0.00133061,0.00110037,0,0.04217547,0.243788092,0,0.172631396,0.222138141,0.006046223,0.022808051,0.006947219,0,0,0.00443897,0.022665115,0.005468814,0.007707367,0.294164414,0.345768129,0.005572272,1.037437245,0.220242357,0.868496688,0.322630204,0.699534003,0.484818458,0.23812276,0.410326825,0.845544995,0.915816166,0,0.022760661,0.031230481,0,0.003430179,0.00120957,0,0.008546765,0.03926518,0,0.002281855,0.134443148,0.151155258,0.075750689,0.119234176,0.050882765,0.404768681,0.071665323,0,0.352964246,0,0.004833954,0.037046064,0,0,0,0.039816843,0,0,0,9.299694333
OTU_258,0.300768536,0.347880567,0.02128976,0.002750926,0.028546761,0.204011574,0.264624681,0.045529566,0.013056156,0.028072402,0.063485345,0.285100641,0.18410129,0.568732407,0.072660117,0.286313547,0.160166815,0.313089607,0.516393569,0.356631761,0.228675336,0.178312716,0.196909658,0.406043523,0.07810222,0.387156245,0.096858554,0.184018685,0.017724348,0,0.02940335,0.041913783,0.144526075,0.033106416,0,0.162673421,0.020581072,0.056849796,0.010631135,0.029913678,0,0.13058102,0.013691128,0.267897744,0.073418268,0.051510469,0.158411119,0.030393061,0.000903502,0.029114037,0,0.739917642,0,0.251365592,0.647331221,0,0,0,0.282337611,0,0.071501023,0.135574837,9.250554313
OTU_119,0,0.006594892,0,0.002750926,0.000696262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017036549,0.13362354,0,0.013832497,0.003625389,0,0.046090029,0,0.297260953,0,0,0.015893703,0.085923256,0,0.761447578,0.767377532,0,0.003430179,0.009676561,0,0,0,0,0,0,3.413229684,0.775687059,1.509163998,1.216405423,0.00587276,0,0,0.007190012,0,0,0.000974896,0,0,0,0,0,0,0,9.093783677
OTU_69,0,0.069246369,0.008648965,0.000550185,0,0,0.001041829,0,0.001450684,0,0,0,0,0,0,0.005548712,0,0.005468814,0.00462442,0,0,0,0,0,0,0,0,0,0.007706238,0,0,0,0,0.159324629,0,0,0,0.006047851,0,0,0,0.001319,0,0,0,0,0,0,0,0,0.820228533,0.006536375,1.362685847,0.164354425,0.001949793,1.501775355,3.156867364,1.187395591,0.001809856,0.508905852,0,0.003615329,8.987102018
OTU_48,0.396196513,0.153331245,0.566839868,0.011003703,0.24021055,0.276592614,0.366723967,0,0.004352052,0.072011815,0.113366688,0.032311406,0.050367334,0.152277237,0.040871316,0.144266516,0.190386969,0.298050368,0.269757835,0.37593985,0.179771876,0.09472863,0.15703952,0.234743912,0.162452618,0.301121524,0.368062506,0.03892703,0.005394367,0.004789807,0.213770304,0.156128843,0.147967172,0.002069151,0.002230749,0.013943436,0,0.021772262,0.024805982,0.002848922,0.103772262,0.048803007,0.004563709,1.158583602,0.057582955,0.027270248,0.011923418,0.039271933,0.238976152,0.179163307,0,0.423557095,0,0.043505583,0.189129905,0,0,0,0.279321183,0,0,0.202458424,8.895309239
OTU_22,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005768077,0,0,0.001511008,0.02324246,0.06474188,0,0,0.286972027,0,0,0,0,0,0,0,0,0.000794685,0,0,0,0,0.032534684,0.003430179,0,0,8.397196661,0,0,0,0,0,0,0,0.000341495,0.004065757,0,0,0,0,0,0,0,0.001682765,0,0,0,0.01496533,0,8.837247009
OTU_20,0.32462553,0.051110415,0.537566447,0.029159812,0.255528324,0.119660635,0.219826014,0,0,0.009764314,0.204060039,0.03991409,0.043420116,0.066909695,0.102935166,0.254131016,0.207008054,0.064258566,0.01387326,0.394112169,0.179771876,0.013930681,0.149716434,0.052568135,0.04269588,0.113688739,0.124839914,0.003538821,0.033907448,0,0.590451063,0.611941237,0.178937045,0.06000538,0.020076738,0.032534684,0,0.019353122,0.030121549,0.014244608,0.272051606,0.127943019,0.03422782,0.857075071,0.190023753,0.009090083,0.030660217,0.047809309,0.313063277,0.159007435,0,0.154258448,0,0.058007444,0.110163295,0,0,0,0.507363099,0,0,0.529645698,8.61057659
OTU_43,0.305880749,0.169818476,1.974625267,0.103434806,0.159444104,0.472757589,0.226076991,0,0.02176026,0.156229022,0.060462234,0.001900671,0.046893725,0.026533155,0.175595283,0.204192607,0.469923392,0.087501025,0.362246235,0.045430798,0.015153185,0.005572272,0.004068381,0.008157124,0.032282251,0.156706099,0.119458884,0,0.003082495,0,0.031787406,0.168702978,0.705424889,0,0.002230749,0,0.017150894,0.009676561,0.026577838,0.002848922,0.016827934,0.056717009,0.015972983,0.522944305,0,0.030300276,0.011923418,0.000341495,0.020328784,0.002239541,0,0.079090137,0.002297953,0.096679074,0.060443578,0,0,0,0.500123674,0,0.001662814,0.531453362,8.328933652
OTU_9,0,0,0.000665305,5.319740093,1.332646354,0.034328871,0.001041829,0,0,0.008543775,0.069531569,0,0,0.001153615,0,0.001109742,0.021154108,0,0,0,0.000688781,0,0,0,0,0,0,0,0.001541248,0,0,0,0.977271554,0,0,0,0,0,0.001771856,0,0,0.005276001,0.175702811,0.001977105,0.014395739,0,0,0,0,0.159007435,0,0.00261455,0,0,0,0,0.001682765,0,0,0,0,0.010845987,8.142691093
OTU_6430,0.433686076,0.443506504,0.856912852,0.011003703,0,0.175567652,0.004167318,0.396486635,0.190039604,0.061026962,0.980999743,0.009503355,0,0.169581468,0.048440078,0.154254198,0.262915338,0.257034262,0.0462442,0,0,0.303688844,0.245730234,0.000906347,0.020827259,0.02150868,0,0,0.097869225,0,0.050065164,0,0.249479534,0,0,0.006971718,0.030871608,0.052011515,0,0,0,0.003957001,0,0.1542142,0,0.072720662,0.158411119,0.002390465,0.000451751,0.714413688,0,0.140532061,0,0,0.77016817,0,0,0,0.288973751,0,0.114734199,0.027114967,8.029382111
OTU_27,0.011076462,0.061002753,0,0.005501851,0,0.008827424,0.031254884,0.009485326,0.487429823,0.173316571,0.004534668,0,0,0.026533155,0.001513752,0.017755879,0,0.005468814,0.015414733,0.130613543,0.330614944,0.002786136,2.02686759,0.150453627,1.318365477,0.322630204,1.182750568,0.640526577,0.070126768,0.116551977,0.126354938,0.048200851,0,0.014484057,0.002230749,0,0,0,0.008859279,0.001424461,0.014023279,0,0,0.054370391,0.020154034,0.018180165,0.039176944,0.007171396,0.135073477,0.006718624,0,0.115040199,0,0,0.098464538,0,0,0,0.013272281,0.002519336,0,0,7.877122505
OTU_184,0.003408142,0.141790184,0,0.00110037,0.000696262,0.004904124,0.01875293,0.223853698,0.026112312,0.007323235,0,0.015205367,0.001736805,0.099210927,0.001513752,0.025524076,0.001511008,0.071094583,0.02774652,0.00908616,0.052347366,0.055722724,0.011391468,0.049849093,0.009372266,0.147488093,0.002152412,0.16278576,0.028513081,0.011176217,0.003178741,0.010478446,0.001720549,2.762316621,0.04907647,0.234714508,0.044592323,0.031448823,0.001771856,0.018517991,0.002804656,0,0,0.005931315,1.846973296,0.133321213,0.694964911,0.616740088,0,0,0,0.045100987,0,0,0.056543992,0,0,0,0.010255853,0,0.016628145,0,7.798449722
OTU_24,0,0,0,0.000550185,0,0,0,0,0.002901368,0,0,0,0,0.01268977,0,0,0,0,0,0,0.000688781,0,0.000813676,0,0,0.024581349,0,0,0,0,0,0,0,0,0,0,0,0.00120957,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001960912,0.24588092,0,0,6.521275151,0.00336553,0.979396639,0,0,0,0,7.795313852
OTU_41,0.087759658,0.004946169,0.017963235,0.006602222,0,0.127507234,0.010418295,0.026558913,0.126209508,0.07933505,0.021161782,0.454260354,0.288309568,0.324165936,0.075687622,0.357337062,0.346020761,0.321292828,0.981918518,0,0,0.824696311,0,0,0.002082726,0,0,0,0,0,0.000794685,0,0.158290463,0,0,0.053449838,0.072033753,0.038706244,0.205535278,0.407395801,0,0.001319,0,0,0,0,0,0,0,0,0,0.012419112,0.002297953,0,0.294418718,0,0,0,0.069377832,0,1.795839638,0.198843095,7.79495516
OTU_176,0.446466609,0.250605906,0.035261165,0.009353147,0.002088787,0.308959835,0.179194666,0.062603153,0.117505404,0.393013633,0.069531569,0.06082147,0.010420828,0.064602464,0.004541257,0.072133258,0.0589293,0.031445681,0.08323956,0.039751948,0.044081993,0.022289089,0.161921578,0.066163342,0.219727579,0.125979413,0.270127746,0.12385873,0.208068431,0.057477687,0.035760832,0.032483182,0.079145231,0.227606613,0.044614973,0.151053891,0.147497685,0.110070881,0.145292179,0.038460443,0.114990885,0.013190002,0,0.232309852,0.138199093,0.139381268,0.606390952,0.282074924,0.316225532,0.230672758,0,0.270605922,0.002297953,0.212693962,0.42992932,0,0,0.006551148,0.150821373,0,0.013302516,0.012653651,7.784442251
OTU_78,0.167850996,0.069246369,0.017963235,0,0.000696262,0.137315482,0.238578945,0.001897065,0.001450684,0.061026962,0.057439122,0.02090738,0.010420828,0.009228923,0.51467583,0.011097424,0,0,0.003082947,0.101083525,0.001377562,0,0.202605391,0.076133161,0.023951348,0.070671378,0.151745068,0.010616463,0.477016145,0.00638641,0.082647255,0.490391265,0.010323291,0,0.031230481,0,0.010290536,0.00362871,0.001771856,0.045582747,0.100967606,0,0,0.40530655,0.020154034,0.027270248,0.137970975,0.00068299,1.27167839,0.040311744,0,1.611216419,0.193028012,0.256199546,0.099439435,0,0,0,0.449447692,0.005038672,0,0,7.739043359
