#OTU ID	Kingdom	Phylum	Class	Order	Family	Genus	Species	S1	S10	S11	S12	S13	S14	S15	S16	S17	S18	S19	S2	S20	S21	S22	S23	S24	S25	S26	S27	S28	S29	S3	S30	S31	S32	S33	S34	S35	S36	S37	S38	S39	S4	S40	S41	S42	S43	S44	S45	S46	S47	S48	S49	S5	S50	S51	S52	S53	S54	S55	S56	S57	S58	S59	S6	S60	S61	S62	S7	S8	S9
13710	No Hit 	 No Hit 	 No Hit 	 No Hit 	 No Hit 	 No Hit 	 No Hit	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0
13711	Bacteria 	 Actinobacteria 	 Actinobacteria (class) 	 Actinomycetales 	 Streptomycetaceae 	 Streptomyces 	 Streptomyces sp	16	13	0	16	0	1	0	1	0	2	136	0	1	0	0	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	41	0	0	0	0	0	0
13712	Bacteria 	 Bacteroidetes 	 Cytophagia 	 Cytophagales 	 Cytophagaceae 	 Cytophaga 	 Cytophaga sp	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24
13713	Bacteria 	 Chloroflexi 	 Chloroflexi (class) 	 Chloroflexales 	 Chloroflexaceae 	 Roseiflexus 	 Roseiflexus sp	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	2	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0
13714	No Hit 	 No Hit 	 No Hit 	 No Hit 	 No Hit 	 No Hit 	 No Hit	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	82	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13715	Bacteria 	 Bacteroidetes 	 Cytophagia 	 Cytophagales 	 Cytophagaceae 	 Flexibacter 	 Flexibacter sp	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13716	Bacteria 	 Proteobacteria 	 Alphaproteobacteria 	 Rhizobiales 	 Methylobacteriaceae 	 Meganema 	 Meganema sp	6	0	0	0	4	75	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	1	0	0	0	0	0	229	1	76	0	0	0	0	0	0	0	0	0	0	0
13717	Bacteria 	 Proteobacteria 	 Alphaproteobacteria 	 Rhodospirillales 	 Acetobacteraceae 	 Acidocella 	 Acidocella sp	0	0	0	0	47	0	5	37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	28	0	0	0	22	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	7	0	0	0	0	0	30	0	0	0	0	0	0
13718	Bacteria 	 Bacteroidetes 	 Bacteroidetes (class) 	 Bacteroidetes (order) 	 Bacteroidetes (family) 	 Cytophagales 	 Cytophagales sp Bacteroidetes	0	1	0	0	0	0	0	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0
13719	Bacteria 	 Proteobacteria 	 Alphaproteobacteria 	 Rhizobiales 	 Methylobacteriaceae 	 Methylobacterium 	 Methylobacterium sp	3	20	6	4	0	0	13	0	0	10	3	16	0	0	0	0	2	0	1	3	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	5	3	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0	1	0	0	0	0	40	7
13720	No Hit 	 No Hit 	 No Hit 	 No Hit 	 No Hit 	 No Hit 	 No Hit	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13721	Bacteria 	 Proteobacteria 	 Betaproteobacteria 	 Burkholderiales 	 Comamonadaceae 	 Hylemonella 	 Hylemonella sp	0	1	0	0	9	77	0	0	0	0	0	0	0	0	0	0	18	14	0	0	0	0	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0
13722	Bacteria 	 Proteobacteria 	 Betaproteobacteria 	 Burkholderiales 	 Oxalobacteraceae 	 Herbaspirillum 	 Herbaspirillum sp	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	790	0	0	0	0	0	0	0	0	0	0	0
13723	No Hit 	 No Hit 	 No Hit 	 No Hit 	 No Hit 	 No Hit 	 No Hit	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	2	25	0	0	0	1	0	0	0	0	0	0	0	0	0
13724	Bacteria 	 Gemmatimonadetes 	 Gemmatimonadetes (class) 	 Gemmatimonadales 	 Gemmatimonadaceae 	 Gemmatimonas 	 Gemmatimonas sp	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	1	0	0	0	0	0	0	0	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	3	0	0	20	0	0	0	0	0	0
13725	Bacteria 	 Proteobacteria 	 Gammaproteobacteria 	 Xanthomonadales 	 Xanthomonadaceae 	 Stenotrophomonas 	 Stenotrophomonas sp	0	0	0	235	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4
13726	Bacteria 	 Proteobacteria 	 Alphaproteobacteria 	 Rhizobiales 	 Rhizobiaceae 	 Rhizobium 	 Rhizobium sp	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13727	No Hit 	 No Hit 	 No Hit 	 No Hit 	 No Hit 	 No Hit 	 No Hit	3	0	0	0	0	0	10	8	2	1	0	0	0	0	0	0	0	0	0	0	4	19	0	140	2	14	3	56	3	8	35	3	18	2	0	0	0	0	0	0	1	6	0	0	2	0	0	1	0	30	0	0	10	0	0	0	0	0	0	0	0	0
13728	Bacteria 	 Proteobacteria 	 Betaproteobacteria 	 Burkholderiales 	 Oxalobacteraceae 	 Massilia 	 Massilia sp	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	0	2	0	5	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	30	0	0	0	2	0	0	0	0	0	0	0	0	0
13729	Bacteria 	 Proteobacteria 	 Alphaproteobacteria 	 Caulobacterales 	 Caulobacteraceae 	 Caulobacter 	 Caulobacter sp	4	110	1	163	2441	182	60	2	0	0	3	0	0	3	2	0	276	491	1	12	0	0	671	0	0	1	17	0	0	3	1	0	0	16	0	0	3	2	9	1	0	1	28	1	6	0	0	0	0	0	0	0	63	1	55	14	0	0	0	0	0	0
13730	No Hit 	 No Hit 	 No Hit 	 No Hit 	 No Hit 	 No Hit 	 No Hit	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	5	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13731	Bacteria 	 Proteobacteria 	 Gammaproteobacteria 	 Pseudomonadales 	 Pseudomonadaceae 	 Pseudomonas 	 Pseudomonas sp	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	6	0	5	5	0	0	0	0	0	0	292	501	471	785	0	0	0	0	0	0	0	0	0	0	0	0	0
13732	Bacteria 	 Proteobacteria 	 Betaproteobacteria 	 Burkholderiales 	 Burkholderiales (family) 	 Methylibium 	 Methylibium petroleiphilum	33	637	217	98	18	5	445	257	50	89	395	8	26	10	51	5	81	51	30	73	55	82	49	369	104	357	52	404	48	380	43	59	73	301	137	21	94	75	139	124	31	58	12	0	608	112	58	471	961	961	87	1	597	3	55	337	0	0	5	0	9	14
13733	No Hit 	 No Hit 	 No Hit 	 No Hit 	 No Hit 	 No Hit 	 No Hit	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	54	12	1	0	0	0	0	0	0	0	0	0	0	0	0	0
13734	Bacteria 	 Actinobacteria 	 Actinobacteria (class) 	 Actinomycetales 	 Geodermatophilaceae 	 Modestobacter 	 Modestobacter sp	0	16	0	2	0	0	18	0	0	0	0	0	0	0	0	0	1	0	0	0	2	0	0	16	0	8	0	14	0	0	0	0	0	10	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	168	0	0	15	0	0	8	0	0	0	0	0	0
13735	Bacteria 	 Actinobacteria 	 Actinobacteria (class) 	 Solirubrobacterales 	 Solirubrobacteraceae 	 Solirubrobacter 	 Solirubrobacter sp	30	20	1	14	0	0	67	29	1	4	494	4	9	0	3	2	0	28	12	20	3	0	17	10	27	33	19	79	0	9	0	2	0	112	0	0	0	0	0	6	0	34	0	0	7	0	0	0	0	39	0	0	22	0	1	178	0	0	0	0	1	1
13736	Bacteria 	 Proteobacteria 	 Betaproteobacteria 	 Burkholderiales 	 Alcaligenaceae 	 Achromobacter 	 Achromobacter sp	0	0	0	0	0	86	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	25	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13737	Bacteria 	 Actinobacteria 	 Actinobacteria (class) 	 Solirubrobacterales 	 Patulibacteraceae 	 Patulibacter 	 Patulibacter sp	0	20	14	0	0	0	0	1	0	0	0	1	0	0	2	2	10	0	11	0	3	3	0	0	8	0	2	0	0	0	0	16	63	22	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	6	0	0	4	0	0	0	0	0	0
13738	Bacteria 	 Bacteroidetes 	 Sphingobacteriia 	 Sphingobacteriales 	 Chitinophagaceae 	 Flavisolibacter 	 Flavisolibacter ginsengisoli	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	6	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13739	Bacteria 	 Proteobacteria 	 Betaproteobacteria 	 Burkholderiales 	 Oxalobacteraceae 	 Massilia 	 Massilia sp	21	1	5	7	0	0	5	0	16	2	0	35	0	0	20	0	1	0	5	0	0	0	45	9	0	1	0	0	0	2	0	2	0	6	0	0	0	0	0	0	0	0	0	0	49	0	0	0	0	0	1	0	3	0	0	27	0	0	0	0	36	2
13740	Bacteria 	 Nitrospirae 	 Nitrospira (class) 	 Nitrospirales 	 Nitrospiraceae 	 Nitrospira 	 Nitrospira sp	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0
13741	Bacteria 	 Firmicutes 	 Clostridia 	 Clostridiales 	 Clostridiaceae 	 Clostridium 	 Clostridium magnum	3	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13742	Bacteria 	 Proteobacteria 	 Betaproteobacteria 	 Burkholderiales 	 Comamonadaceae 	 Polaromonas 	 Polaromonas naphthalenivorans	0	1	1	1	336	75	3	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	4	20	0	0	0	0	0	14	0	1	0	0	0	0	0	5	0	0	0	42	55	3	0	0	0
13743	Bacteria 	 Bacteroidetes 	 Sphingobacteriia 	 Sphingobacteriales 	 Chitinophagaceae 	 Chitinophaga 	 Chitinophaga sp	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	29	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0
13744	Bacteria 	 Actinobacteria 	 Actinobacteria (class) 	 Actinomycetales 	 Pseudonocardiaceae 	 Saccharopolyspora 	 Saccharopolyspora sp	3	0	0	0	0	0	0	0	0	0	0	0	0	45	0	24	0	0	4	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
13745	Bacteria 	 Acidobacteria 	 Acidobacteriia 	 Acidobacteriales 	 Acidobacteriaceae 	 Acidobacterium 	 Acidobacterium sp	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	11	3	0	0	5	0	8	0	1	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	1	0
13746	Bacteria 	 Proteobacteria 	 Betaproteobacteria 	 Burkholderiales 	 Comamonadaceae 	 Schlegelella 	 Schlegelella sp	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13747	Bacteria 	 Proteobacteria 	 Alphaproteobacteria 	 Rhodospirillales 	 Acetobacteraceae 	 Roseomonas 	 Roseomonas sp	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
13748	Bacteria 	 Bacteroidetes 	 Flavobacteriia 	 Flavobacteriales 	 Flavobacteriaceae 	 Flavobacterium 	 Flavobacterium sp	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	16	54	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13749	Bacteria 	 Proteobacteria 	 Alphaproteobacteria 	 Rhodospirillales 	 Acetobacteraceae 	 Acidisphaera 	 Acidisphaera sp	10	8	12	0	3	0	6	54	0	0	0	0	0	72	0	0	0	0	0	0	23	62	0	3	117	4	2	8	31	10	0	1	0	12	7	13	0	1	1	0	0	0	0	0	9	2	0	1	32	0	0	0	39	0	0	18	0	0	0	0	0	0
13750	Bacteria 	 Proteobacteria 	 Alphaproteobacteria 	 Rhizobiales 	 Rhodobiaceae 	 Rhodobium 	 Rhodobium sp	0	20	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	2	8	413	0	0	0	0	0	0	3	9	0	0	0	0	0	0	0	161	179	0	60	0	2	14	0	0	0	0	0	0
13751	Bacteria 	 Proteobacteria 	 Gammaproteobacteria 	 Xanthomonadales 	 Xanthomonadaceae 	 Dokdonella 	 Dokdonella sp	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	12	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	60	0	0	0	0	0	0	0	0	0	0	0	0
13752	Bacteria 	 Proteobacteria 	 Alphaproteobacteria 	 Rhizobiales 	 Methylobacteriaceae 	 Microvirga 	 Microvirga sp	0	0	0	0	0	0	0	0	2	4	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0
13753	No Hit 	 No Hit 	 No Hit 	 No Hit 	 No Hit 	 No Hit 	 No Hit	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13754	No Hit 	 No Hit 	 No Hit 	 No Hit 	 No Hit 	 No Hit 	 No Hit	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	18	0	0	0	0	0	0	0
13755	Bacteria 	 Proteobacteria 	 Alphaproteobacteria 	 Rhizobiales 	 Hyphomicrobiaceae 	 Hyphomicrobium 	 Hyphomicrobium sp	3	0	0	968	78	536	4	0	0	0	0	0	0	1	7	1	0	0	0	0	0	0	32	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	57	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	3
13756	Bacteria 	 Actinobacteria 	 Actinobacteria (class) 	 Solirubrobacterales 	 Solirubrobacteraceae 	 Solirubrobacter 	 Solirubrobacter sp	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	1	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0
13757	Bacteria 	 Proteobacteria 	 Betaproteobacteria 	 Burkholderiales 	 Oxalobacteraceae 	 Duganella 	 Duganella sp	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	20	4	0	0	0
13758	Bacteria 	 Proteobacteria 	 Alphaproteobacteria 	 Rhizobiales 	 Rhizobiaceae 	 Rhizobium 	 Rhizobium sp	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13759	Bacteria 	 Firmicutes 	 Clostridia 	 Clostridiales 	 Eubacteriaceae 	 Eubacterium 	 Eubacterium oxidoreducens	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7
13760	Bacteria 	 Actinobacteria 	 Actinobacteria (class) 	 Actinomycetales 	 Mycobacteriaceae 	 Mycobacterium 	 Mycobacterium sp	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
13761	No Hit 	 No Hit 	 No Hit 	 No Hit 	 No Hit 	 No Hit 	 No Hit	0	16	1	3	0	0	7	4	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0
13762	No Hit 	 No Hit 	 No Hit 	 No Hit 	 No Hit 	 No Hit 	 No Hit	0	0	1	0	0	0	0	0	4	6	4	5	1	0	1	0	1	0	2	10	0	0	0	1	0	0	0	0	0	48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
13763	Bacteria 	 Proteobacteria 	 Gammaproteobacteria 	 Xanthomonadales 	 Xanthomonadaceae 	 Kaistibacter 	 Kaistibacter ginsenosidimutans	1	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0	1	0	3	0	0	1	0	0	180	0	3	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
13764	Bacteria 	 Bacteroidetes 	 Sphingobacteriia 	 Sphingobacteriales 	 Chitinophagaceae 	 Terrimonas 	 Terrimonas sp	0	8	1	0	1	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
13765	Bacteria 	 Acidobacteria 	 Acidobacteriia 	 Acidobacteriales 	 Acidobacteriaceae 	 Acidobacterium 	 Acidobacterium sp	0	0	0	0	0	1	0	0	0	0	0	38	0	0	9	0	74	31	120	7	0	0	54	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	153	0	0	0	0	0	73
13766	Bacteria 	 Bacteroidetes 	 Bacteroidia 	 Bacteroidales 	 Porphyromonadaceae 	 Proteiniphilum 	 Proteiniphilum sp	0	0	0	0	9	24	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
13767	No Hit 	 No Hit 	 No Hit 	 No Hit 	 No Hit 	 No Hit 	 No Hit	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	67	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13768	Bacteria 	 Proteobacteria 	 Alphaproteobacteria 	 Sphingomonadales 	 Sphingomonadaceae 	 Kaistobacter 	 Kaistobacter sp	1	13	6	14	0	1	9	1	6	0	9	1	24	0	3	1	9	12	2	6	0	0	3	6	0	31	0	2	0	27	0	0	0	14	2	0	24	9	21	24	1	2	0	0	3	0	1	1	3	2	0	0	3	0	2	21	105	11	0	0	2	6
13769	Bacteria 	 Proteobacteria 	 Alphaproteobacteria 	 Sphingomonadales 	 Sphingomonadaceae 	 Sphingomonas 	 Sphingomonas sp	0	197	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0
13770	No Hit 	 No Hit 	 No Hit 	 No Hit 	 No Hit 	 No Hit 	 No Hit	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13771	No Hit 	 No Hit 	 No Hit 	 No Hit 	 No Hit 	 No Hit 	 No Hit	0	0	0	0	0	0	0	0	0	1	0	3	3	0	29	0	0	0	1	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13772	Bacteria 	 Proteobacteria 	 Alphaproteobacteria 	 Rhodospirillales 	 Acetobacteraceae 	 Gluconobacter 	 Gluconobacter oxydans	0	19	19	5	0	0	7	217	0	0	0	0	0	0	0	0	1	0	0	0	6	13	0	53	11	19	0	96	0	34	8	15	40	205	0	0	0	0	0	0	3	29	0	0	6	0	17	5	0	935	1	0	6	0	19	32	0	0	0	0	0	0
13773	Bacteria 	 Deferribacteres 	 Deferribacteres (class) 	 Deferribacterales 	 Deferribacteraceae 	 Deferribacter 	 Deferribacter sp	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0
13774	Bacteria 	 Bacteroidetes 	 Sphingobacteriia 	 Sphingobacteriales 	 Chitinophagaceae 	 Segetibacter 	 Segetibacter sp	0	0	2	1	0	0	2	1	9	15	16	0	1	0	7	0	0	0	0	3	0	17	0	14	4	13	11	10	12	7	5	0	0	0	1	0	0	0	2	0	0	0	0	0	13	1	1	97	321	0	0	0	3	0	0	1	0	0	0	0	0	0
13775	Bacteria 	 Actinobacteria 	 Actinobacteria (class) 	 Solirubrobacterales 	 Solirubrobacteraceae 	 Solirubrobacter 	 Solirubrobacter sp	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	9	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0
13776	No Hit 	 No Hit 	 No Hit 	 No Hit 	 No Hit 	 No Hit 	 No Hit	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	106	2	52	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13777	Bacteria 	 Proteobacteria 	 Betaproteobacteria 	 Burkholderiales 	 Burkholderiaceae 	 Paucimonas 	 Paucimonas lemoignei	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	1	0	1	0	1	4	0	2	0	0	0	0	0	0	1	7	0	0	0	0	18	0	0	0	34	4	0	0	0	0	0	0	0	0	0	0	0	0
13778	Bacteria 	 Proteobacteria 	 Alphaproteobacteria 	 Rhodospirillales 	 Rhodospirillaceae 	 Azospirillum 	 Azospirillum halopraeferens	1	0	0	0	0	0	1	5	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	10	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0
13779	Bacteria 	 Bacteroidetes 	 Sphingobacteriia 	 Sphingobacteriales 	 Chitinophagaceae 	 Segetibacter 	 Segetibacter sp	0	0	0	0	0	0	0	0	0	123	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
