OTUId,S17
OTU_5752,0
OTU_1676,0
OTU_3367,0
OTU_2645,0
OTU_5558,0
OTU_4643,0
OTU_4823,0
OTU_7878,0
OTU_7784,0
OTU_3614,0
OTU_2210,0
OTU_5171,0
OTU_3393,0
OTU_6701,0
OTU_2192,0
OTU_2637,0
OTU_6127,0
OTU_6478,0
OTU_2133,0
OTU_4619,0
OTU_3383,0
OTU_6998,0
OTU_5202,0
OTU_2365,0
OTU_7275,0
OTU_6033,0
OTU_5826,0
OTU_7851,0
OTU_3341,0
OTU_2534,0
OTU_4542,0
OTU_4749,0
OTU_3229,0
OTU_8431,0
OTU_5223,0
OTU_6476,0
OTU_5353,0
OTU_7348,0
OTU_5093,0
OTU_6306,0
OTU_8028,0
OTU_2724,0
OTU_3446,0
OTU_2211,0
OTU_4294,0
OTU_5250,0
OTU_7612,0
OTU_7300,0
OTU_1836,0
OTU_3295,0
OTU_4221,0
OTU_8472,0
OTU_1970,0
OTU_8488,0
OTU_7741,0
OTU_5101,0
OTU_4629,0
OTU_5306,0
OTU_4462,0
OTU_8217,0
OTU_4979,0
OTU_7903,0
OTU_4934,0
OTU_3820,0
OTU_4738,0
OTU_8468,0
OTU_6831,0
OTU_7700,0
OTU_8656,0
OTU_1634,0
OTU_5995,0
OTU_8069,0
OTU_6353,0
OTU_4725,0
OTU_8481,0
OTU_6156,0
OTU_5529,0
OTU_4435,0
OTU_7541,0
OTU_3923,0.005691196
OTU_5744,0
OTU_4902,0
OTU_3352,0
OTU_8565,0
OTU_2769,0
OTU_5651,0.001897065
OTU_3317,0
OTU_6131,0
OTU_3227,0
OTU_5184,0
OTU_7825,0
OTU_3136,0
OTU_969,0
OTU_1373,0
OTU_2111,0
OTU_1892,0
OTU_5881,0
OTU_2140,0
OTU_1323,0
OTU_1428,0
OTU_1260,0
OTU_4788,0
OTU_5253,0
OTU_5942,0.001897065
OTU_5465,0
OTU_4133,0
OTU_1908,0
OTU_7058,0
OTU_3162,0
OTU_5808,0
OTU_2562,0
OTU_4421,0
OTU_6546,0.00379413
OTU_5328,0
OTU_2416,0
OTU_3793,0
OTU_2984,0
OTU_2780,0
OTU_8601,0
OTU_1178,0
OTU_2037,0
OTU_5345,0
OTU_4253,0
OTU_6512,0
OTU_7963,0.001897065
OTU_1840,0
OTU_7211,0
OTU_8245,0
OTU_2205,0
OTU_7849,0
OTU_3463,0
OTU_4456,0
OTU_8064,0
OTU_5115,0.00379413
OTU_3598,0
OTU_5644,0
OTU_2611,0
OTU_2726,0
OTU_3688,0
OTU_6658,0
OTU_7223,0
OTU_8236,0
OTU_2030,0
OTU_7949,0
OTU_6934,0
OTU_6396,0
OTU_4060,0
OTU_1758,0
OTU_4649,0
OTU_2875,0
OTU_1641,0
OTU_3293,0
OTU_2314,0
OTU_5090,0
OTU_3612,0
OTU_3675,0
OTU_4208,0
OTU_1806,0
OTU_6971,0
OTU_8092,0.001897065
OTU_3450,0
OTU_3090,0
OTU_5203,0
OTU_8070,0
OTU_5858,0
OTU_4923,0.030353044
OTU_1445,0
OTU_7762,0
OTU_5430,0
OTU_6884,0
OTU_3325,0
OTU_5483,0
OTU_4397,0
OTU_1750,0
OTU_6009,0
OTU_4049,0
OTU_3911,0
OTU_2974,0
OTU_4370,0
OTU_5670,0
OTU_3967,0
OTU_5313,0
OTU_6690,0
OTU_3797,0
OTU_6844,0
OTU_3995,0
OTU_6526,0
OTU_4919,0
OTU_3205,0
OTU_8471,0
OTU_3592,0
OTU_7626,0
OTU_8132,0.00379413
OTU_8159,0
OTU_6435,0
OTU_4997,0
OTU_2486,0
OTU_5014,0
OTU_6605,0
OTU_5777,0
OTU_3190,0
OTU_6135,0
OTU_4508,0
OTU_1709,0
OTU_8116,0
OTU_1928,0
OTU_8227,0
OTU_8197,0
OTU_4197,0
OTU_3163,0
OTU_5055,0
OTU_4502,0
OTU_3004,0
OTU_6020,0
OTU_6688,0
OTU_8541,0
OTU_8332,0
OTU_5380,0
OTU_3272,0
OTU_6591,0.001897065
OTU_7644,0
OTU_8098,0
OTU_3667,0
OTU_7837,0
OTU_1063,0
OTU_3801,0
OTU_3722,0.001897065
OTU_4229,0
OTU_3343,0
OTU_7797,0
OTU_5980,0
OTU_1305,0
OTU_5104,0
OTU_7339,0
OTU_6642,0
OTU_1270,0
OTU_3834,0
OTU_4806,0
OTU_4580,0
OTU_5114,0
OTU_8377,0
OTU_3546,0
OTU_5886,0
OTU_7709,0
OTU_6865,0.001897065
OTU_3779,0
OTU_5877,0
OTU_2624,0
OTU_5805,0
OTU_3305,0
OTU_5035,0
OTU_7113,0
OTU_2063,0
OTU_6833,0
OTU_5835,0
OTU_5994,0
OTU_3100,0
OTU_3157,0
OTU_5230,0
OTU_4745,0
OTU_6482,0.001897065
OTU_6529,0
OTU_1277,0
OTU_2715,0
OTU_2801,0
OTU_4057,0
OTU_5235,0
OTU_6825,0
OTU_2379,0
OTU_2061,0
OTU_5840,0
OTU_5780,0
OTU_6284,0
OTU_1931,0
OTU_3456,0
OTU_7145,0
OTU_4644,0
OTU_2393,0
OTU_6185,0
OTU_1963,0
OTU_7919,0
OTU_8067,0
OTU_3176,0
OTU_4323,0
OTU_7144,0
OTU_6775,0
OTU_1430,0
OTU_4706,0
OTU_3748,0
OTU_4254,0
OTU_6927,0
OTU_4762,0
OTU_1778,0
OTU_7397,0
OTU_3116,0
OTU_6064,0
OTU_8318,0
OTU_3150,0
OTU_2583,0
OTU_2233,0.00379413
OTU_3218,0
OTU_4336,0
OTU_6278,0
OTU_4662,0
OTU_7391,0
OTU_6494,0
OTU_4951,0
OTU_2378,0
OTU_2906,0
OTU_6485,0
OTU_824,0
OTU_2251,0
OTU_5148,0
OTU_7895,0
OTU_2706,0
OTU_5374,0.00379413
OTU_3681,0
OTU_6116,0
OTU_2441,0
OTU_2641,0
OTU_2681,0
OTU_8283,0
OTU_3118,0
OTU_4820,0
OTU_6717,0
OTU_4675,0
OTU_3045,0
OTU_5475,0
OTU_2744,0
OTU_2833,0
OTU_5512,0.001897065
OTU_4296,0
OTU_4312,0
OTU_5118,0
OTU_2390,0
OTU_6234,0
OTU_3105,0
OTU_3646,0
OTU_3716,0
OTU_5573,0
OTU_3759,0
OTU_5389,0
OTU_2881,0
OTU_6566,0
OTU_5346,0
OTU_4603,0
OTU_4491,0
OTU_6949,0
OTU_4188,0
OTU_1688,0
OTU_4752,0
OTU_6687,0
OTU_4512,0
OTU_6235,0
OTU_5676,0
OTU_4163,0
OTU_3993,0
OTU_8386,0
OTU_5280,0
OTU_5741,0
OTU_7801,0
OTU_8609,0
OTU_2958,0
OTU_4376,0
OTU_7481,0
OTU_4803,0
OTU_4602,0
OTU_4813,0
OTU_5142,0
OTU_2955,0
OTU_8616,0
OTU_7349,0
OTU_5864,0
OTU_8038,0
OTU_4583,0
OTU_3789,0
OTU_1796,0
OTU_5485,0
OTU_7561,0
OTU_1453,0
OTU_5722,0
OTU_7277,0
OTU_5128,0
OTU_2203,0
OTU_5656,0
OTU_4624,0
OTU_7721,0
OTU_5444,0
OTU_4257,0
OTU_2767,0
OTU_5158,0
OTU_3013,0
OTU_2785,0
OTU_3892,0
OTU_1953,0
OTU_2937,0
OTU_6162,0.00379413
OTU_4607,0
OTU_8495,0
OTU_3122,0
OTU_5952,0
OTU_3276,0
OTU_4315,0
OTU_7534,0
OTU_2274,0
OTU_5159,0
OTU_5295,0
OTU_2232,0
OTU_6118,0
OTU_5928,0
OTU_1682,0
OTU_4650,0
OTU_3569,0
OTU_6197,0
OTU_2781,0
OTU_5443,0
OTU_3281,0
OTU_6012,0
OTU_3786,0
OTU_8258,0
OTU_4771,0
OTU_2321,0
OTU_3644,0
OTU_2838,0
OTU_2477,0
OTU_4092,0
OTU_6026,0
OTU_7510,0
OTU_6882,0
OTU_4648,0.00379413
OTU_1755,0
OTU_4437,0
OTU_3613,0
OTU_8127,0
OTU_7796,0
OTU_1320,0
OTU_4361,0
OTU_4914,0
OTU_1304,0
OTU_8566,0
OTU_4540,0
OTU_6417,0
OTU_3539,0
OTU_4995,0
OTU_5700,0
OTU_7654,0
OTU_4024,0
OTU_4791,0
OTU_4850,0
OTU_1765,0
OTU_2530,0
OTU_2925,0
OTU_2352,0
OTU_3101,0
OTU_2862,0
OTU_3684,0
OTU_1807,0
OTU_1808,0
OTU_4108,0
OTU_8046,0
OTU_4077,0
OTU_8303,0
OTU_6392,0
OTU_3042,0
OTU_6011,0
OTU_3155,0
OTU_2877,0
OTU_8322,0
OTU_4413,0
OTU_3877,0
OTU_3074,0
OTU_4442,0
OTU_6925,0
OTU_6426,0.00379413
OTU_7526,0
OTU_4837,0
OTU_3552,0
OTU_6890,0
OTU_1155,0
OTU_2975,0
OTU_8630,0
OTU_1534,0
OTU_2698,0
OTU_4524,0
OTU_2171,0
OTU_4325,0
OTU_6312,0.001897065
OTU_2668,0
OTU_3656,0
OTU_4567,0
OTU_2290,0
OTU_7758,0
OTU_2106,0
OTU_2863,0
OTU_3296,0
OTU_5205,0
OTU_3361,0
OTU_7662,0
OTU_7563,0
OTU_8606,0
OTU_8583,0
OTU_4369,0
OTU_3300,0
OTU_3749,0
OTU_4043,0
OTU_3606,0
OTU_6051,0
OTU_4851,0
OTU_3554,0
OTU_7213,0
OTU_1390,0
OTU_5546,0.005691196
OTU_4431,0
OTU_5851,0
OTU_3051,0
OTU_5770,0
OTU_7974,0
OTU_2630,0
OTU_2312,0
OTU_3827,0
OTU_3064,0
OTU_8426,0
OTU_2735,0
OTU_3170,0
OTU_6337,0
OTU_5050,0
OTU_2434,0
OTU_3665,0
OTU_7327,0
OTU_4702,0
OTU_5257,0
OTU_5874,0
OTU_3468,0
OTU_6951,0
OTU_6965,0
OTU_7540,0
OTU_5358,0
OTU_5434,0
OTU_1080,0
OTU_4721,0
OTU_7782,0
OTU_3072,0
OTU_2602,0
OTU_4326,0
OTU_2893,0
OTU_7128,0
OTU_2644,0
OTU_3729,0
OTU_5637,0
OTU_2221,0
OTU_6138,0
OTU_4264,0
OTU_4980,0
OTU_3384,0
OTU_2734,0
OTU_2090,0
OTU_3167,0
OTU_6576,0
OTU_8305,0.00379413
OTU_2667,0
OTU_3249,0
OTU_6543,0
OTU_3853,0
OTU_4634,0
OTU_4284,0
OTU_6254,0
OTU_3783,0
OTU_5315,0
OTU_2450,0
OTU_3717,0
OTU_7790,0
OTU_4566,0
OTU_5308,0
OTU_6730,0
OTU_7178,0
OTU_6000,0
OTU_2705,0
OTU_5187,0
OTU_2376,0
OTU_8334,0
OTU_6823,0
OTU_2523,0
OTU_3328,0
OTU_7433,0
OTU_3847,0
OTU_6018,0
OTU_1804,0
OTU_3299,0
OTU_7241,0
OTU_3631,0
OTU_4527,0
OTU_8312,0
OTU_1930,0
OTU_1046,0
OTU_4881,0
OTU_4904,0
OTU_5098,0
OTU_8610,0
OTU_8249,0
OTU_2730,0
OTU_4164,0
OTU_4777,0
OTU_7968,0
OTU_2655,0
OTU_7221,0
OTU_4801,0
OTU_4870,0
OTU_3565,0
OTU_7257,0
OTU_4730,0
OTU_2521,0
OTU_8494,0
OTU_6200,0
OTU_3502,0
OTU_2554,0
OTU_3876,0
OTU_5992,0
OTU_5180,0
OTU_5152,0
OTU_5165,0
OTU_4535,0
OTU_6959,0
OTU_4740,0
OTU_4011,0
OTU_4423,0
OTU_7620,0.001897065
OTU_7625,0
OTU_3351,0
OTU_1767,0
OTU_7768,0
OTU_6510,0
OTU_2265,0
OTU_4216,0
OTU_7956,0
OTU_4862,0
OTU_7627,0
OTU_2980,0
OTU_2411,0
OTU_7220,0
OTU_3928,0
OTU_6381,0
OTU_2198,0
OTU_2473,0
OTU_1462,0
OTU_2043,0
OTU_4212,0
OTU_2440,0
OTU_4169,0
OTU_7443,0
OTU_6063,0
OTU_2194,0
OTU_6366,0
OTU_3444,0
OTU_2733,0
OTU_8654,0
OTU_3924,0
OTU_7681,0
OTU_4040,0
OTU_1788,0
OTU_4892,0
OTU_3503,0
OTU_1587,0
OTU_3863,0
OTU_4883,0
OTU_4688,0
OTU_1326,0
OTU_5247,0
OTU_2725,0
OTU_5287,0
OTU_7444,0
OTU_8589,0
OTU_4349,0
OTU_5189,0
OTU_7384,0
OTU_4083,0
OTU_7643,0
OTU_7238,0
OTU_3031,0
OTU_5530,0
OTU_1913,0
OTU_3685,0
OTU_2110,0
OTU_7337,0
OTU_5734,0
OTU_5037,0
OTU_4821,0
OTU_7543,0
OTU_3324,0
OTU_2790,0
OTU_4032,0
OTU_5188,0
OTU_4219,0
OTU_6940,0
OTU_7304,0
OTU_2675,0
OTU_2717,0
OTU_4693,0
OTU_3791,0
OTU_7467,0
OTU_5243,0
OTU_5437,0
OTU_7788,0
OTU_3547,0
OTU_4482,0
OTU_6036,0
OTU_7324,0
OTU_4494,0
OTU_8121,0
OTU_2500,0
OTU_4343,0
OTU_7780,0
OTU_1346,0
OTU_7755,0
OTU_6550,0
OTU_7416,0
OTU_1955,0
OTU_4586,0
OTU_2237,0
OTU_8546,0
OTU_6160,0
OTU_4993,0
OTU_7618,0
OTU_5938,0
OTU_7268,0
OTU_7869,0
OTU_7917,0
OTU_1956,0
OTU_3346,0
OTU_3596,0
OTU_6659,0
OTU_6202,0
OTU_2372,0
OTU_7073,0
OTU_4119,0
OTU_2576,0
OTU_4086,0
OTU_4364,0
OTU_7150,0
OTU_5907,0
OTU_8457,0
OTU_2612,0
OTU_3188,0
OTU_8371,0
OTU_7378,0
OTU_3864,0
OTU_5894,0
OTU_5991,0
OTU_7423,0
OTU_8383,0
OTU_3278,0
OTU_6252,0.001897065
OTU_5384,0
OTU_7163,0
OTU_4271,0
OTU_5370,0
OTU_3432,0
OTU_3390,0
OTU_6731,0
OTU_7074,0
OTU_2369,0
OTU_6294,0
OTU_5405,0
OTU_6002,0
OTU_2902,0
OTU_3672,0
OTU_8201,0
OTU_7582,0.009485326
OTU_5845,0
OTU_8274,0
OTU_3309,0
OTU_6244,0
OTU_3168,0
OTU_2148,0
OTU_7830,0
OTU_3808,0
OTU_8552,0
OTU_5830,0
OTU_3350,0
OTU_6001,0
OTU_8487,0
OTU_3080,0
OTU_6582,0
OTU_4245,0
OTU_7717,0
OTU_7111,0
OTU_8407,0
OTU_3609,0
OTU_7984,0
OTU_5153,0
OTU_2260,0
OTU_5379,0
OTU_7302,0
OTU_5270,0
OTU_8640,0
OTU_8200,0
OTU_1310,0
OTU_4889,0
OTU_3578,0
OTU_3745,0
OTU_5083,0
OTU_4569,0
OTU_8130,0
OTU_8203,0
OTU_3649,0
OTU_3459,0
OTU_4839,0
OTU_5794,0
OTU_7581,0
OTU_8492,0
OTU_3682,0
OTU_4415,0
OTU_4808,0
OTU_5350,0
OTU_7623,0
OTU_3676,0
OTU_3936,0
OTU_7242,0
OTU_5278,0
OTU_2231,0
OTU_7712,0
OTU_921,0
OTU_5429,0
OTU_3548,0
OTU_7932,0
OTU_8089,0
OTU_7573,0
OTU_7684,0
OTU_8154,0
OTU_2771,0
OTU_5687,0
OTU_5383,0
OTU_5495,0
OTU_6984,0
OTU_2097,0
OTU_4474,0
OTU_8111,0
OTU_5094,0
OTU_1907,0
OTU_7475,0
OTU_6602,0
OTU_6689,0
OTU_3353,0
OTU_2199,0
OTU_5663,0
OTU_6232,0
OTU_3050,0
OTU_3727,0
OTU_8543,0
OTU_3336,0
OTU_7689,0
OTU_3322,0
OTU_8126,0
OTU_6851,0
OTU_6653,0
OTU_3267,0
OTU_7156,0
OTU_7404,0
OTU_2183,0
OTU_999,0
OTU_5946,0
OTU_5489,0
OTU_8238,0
OTU_3805,0
OTU_8626,0
OTU_5273,0
OTU_3405,0
OTU_2954,0
OTU_4096,0
OTU_4516,0
OTU_7738,0
OTU_1410,0
OTU_2684,0
OTU_6320,0
OTU_5089,0
OTU_3973,0
OTU_5330,0
OTU_3104,0
OTU_3142,0
OTU_6811,0
OTU_8286,0
OTU_2057,0
OTU_5500,0
OTU_3312,0
OTU_3522,0
OTU_5078,0
OTU_5087,0
OTU_3921,0
OTU_5476,0
OTU_1715,0
OTU_5501,0
OTU_4926,0
OTU_7065,0
OTU_8278,0
OTU_6173,0
OTU_7916,0
OTU_4429,0
OTU_7901,0
OTU_2306,0
OTU_8598,0
OTU_5859,0
OTU_2302,0
OTU_7729,0
OTU_8143,0
OTU_3772,0
OTU_6341,0
OTU_4398,0
OTU_4255,0
OTU_3806,0
OTU_7447,0
OTU_4104,0
OTU_6623,0
OTU_8281,0
OTU_7301,0
OTU_3479,0
OTU_4334,0
OTU_5432,0
OTU_4921,0
OTU_3511,0
OTU_8295,0
OTU_4374,0
OTU_1161,0
OTU_3240,0
OTU_5300,0
OTU_4792,0
OTU_6096,0
OTU_3247,0
OTU_3828,0
OTU_3943,0
OTU_3395,0
OTU_3561,0
OTU_5149,0
OTU_4920,0
OTU_3365,0
OTU_1763,0
OTU_8043,0
OTU_4309,0
OTU_7288,0
OTU_5312,0
OTU_7524,0
OTU_2328,0
OTU_7051,0
OTU_3427,0
OTU_6385,0
OTU_8368,0
OTU_3131,0
OTU_6187,0
OTU_7554,0
OTU_2007,0
OTU_3066,0
OTU_8672,0
OTU_8404,0
OTU_2341,0
OTU_6346,0
OTU_6445,0
OTU_1486,0
OTU_7062,0
OTU_1662,0
OTU_6336,0
OTU_2933,0
OTU_4625,0
OTU_4000,0
OTU_8210,0
OTU_6705,0
OTU_7190,0
OTU_4858,0
OTU_7040,0
OTU_2880,0
OTU_2752,0
OTU_4987,0
OTU_1258,0
OTU_2018,0
OTU_5130,0
OTU_7722,0
OTU_7923,0.001897065
OTU_6267,0
OTU_3814,0
OTU_6212,0
OTU_7818,0
OTU_6440,0
OTU_3918,0
OTU_2288,0
OTU_3887,0
OTU_6387,0
OTU_5899,0
OTU_7189,0
OTU_2851,0
OTU_3795,0
OTU_4380,0
OTU_7011,0
OTU_4874,0
OTU_6840,0
OTU_4150,0
OTU_2999,0
OTU_3315,0
OTU_7357,0
OTU_2696,0
OTU_4461,0
OTU_4192,0
OTU_7382,0
OTU_4556,0
OTU_8399,0
OTU_6599,0
OTU_3638,0
OTU_7749,0
OTU_8044,0
OTU_5976,0
OTU_6732,0
OTU_4784,0.005691196
OTU_5541,0
OTU_8202,0
OTU_3882,0
OTU_2750,0
OTU_5036,0
OTU_8531,0
OTU_6280,0
OTU_6043,0
OTU_7500,0
OTU_2940,0
OTU_2546,0
OTU_6764,0
OTU_8022,0
OTU_6956,0
OTU_1334,0
OTU_4779,0
OTU_4158,0
OTU_4136,0
OTU_6190,0
OTU_4534,0
OTU_7783,0
OTU_4440,0
OTU_4719,0
OTU_6661,0
OTU_7297,0
OTU_5601,0
OTU_5455,0
OTU_7587,0
OTU_1722,0
OTU_4882,0
OTU_5096,0
OTU_7258,0
OTU_5307,0
OTU_4392,0
OTU_3313,0
OTU_5362,0
OTU_4241,0
OTU_2913,0
OTU_7570,0
OTU_4910,0
OTU_5174,0
OTU_6379,0
OTU_3349,0
OTU_3881,0
OTU_2114,0
OTU_7659,0
OTU_7469,0
OTU_4401,0
OTU_1621,0
OTU_3413,0
OTU_8294,0
OTU_2812,0
OTU_8473,0
OTU_2676,0
OTU_7943,0
OTU_6467,0
OTU_2492,0
OTU_7875,0
OTU_4594,0
OTU_6419,0
OTU_7498,0
OTU_2223,0
OTU_5825,0
OTU_7253,0
OTU_6335,0
OTU_8452,0
OTU_6423,0
OTU_3798,0
OTU_3770,0
OTU_5074,0
OTU_8375,0
OTU_7035,0
OTU_4856,0
OTU_3483,0
OTU_8458,0
OTU_5568,0
OTU_2333,0
OTU_6045,0
OTU_3421,0
OTU_4687,0
OTU_1834,0
OTU_8634,0
OTU_4743,0
OTU_7596,0
OTU_8612,0
OTU_6589,0
OTU_8194,0.001897065
OTU_7216,0
OTU_4612,0
OTU_3208,0
OTU_5965,0
OTU_8416,0
OTU_4633,0
OTU_5004,0
OTU_5242,0
OTU_3758,0
OTU_7939,0
OTU_7727,0
OTU_7832,0
OTU_3316,0
OTU_6873,0
OTU_8466,0
OTU_7998,0
OTU_8366,0
OTU_2170,0
OTU_5127,0
OTU_2607,0
OTU_6787,0
OTU_7960,0
OTU_4416,0
OTU_6153,0
OTU_8421,0
OTU_7926,0
OTU_7108,0
OTU_3972,0
OTU_3929,0
OTU_7571,0
OTU_5490,0
OTU_3280,0
OTU_4427,0
OTU_7338,0
OTU_7867,0
OTU_5105,0
OTU_2294,0
OTU_4375,0
OTU_3311,0
OTU_5140,0
OTU_8207,0
OTU_3320,0.00379413
OTU_6780,0
OTU_6769,0
OTU_8435,0
OTU_7785,0
OTU_5586,0
OTU_2894,0
OTU_7584,0
OTU_7619,0
OTU_7767,0
OTU_6515,0
OTU_4079,0
OTU_7230,0
OTU_7927,0
OTU_2941,0
OTU_2969,0
OTU_3434,0
OTU_4430,0
OTU_8510,0
OTU_4004,0
OTU_4146,0
OTU_6770,0
OTU_4804,0
OTU_1409,0
OTU_6016,0
OTU_6490,0
OTU_3634,0
OTU_6640,0
OTU_8244,0
OTU_6746,0
OTU_7353,0
OTU_8673,0
OTU_2122,0
OTU_6663,0
OTU_8385,0
OTU_4280,0
OTU_4105,0
OTU_2308,0
OTU_3971,0
OTU_4780,0
OTU_2796,0
OTU_7677,0
OTU_1593,0
OTU_4680,0
OTU_5915,0
OTU_5321,0
OTU_8061,0
OTU_5661,0
OTU_4917,0
OTU_5730,0
OTU_3627,0
OTU_4107,0
OTU_2929,0
OTU_7640,0
OTU_8398,0.00379413
OTU_2532,0
OTU_1584,0
OTU_4877,0
OTU_7863,0
OTU_8460,0
OTU_2315,0
OTU_5265,0
OTU_3203,0
OTU_2656,0
OTU_8682,0
OTU_2292,0
OTU_3002,0
OTU_6669,0
OTU_5857,0
OTU_2173,0
OTU_7104,0
OTU_8095,0
OTU_7992,0
OTU_3583,0
OTU_1771,0
OTU_4327,0
OTU_5736,0
OTU_5301,0
OTU_8224,0
OTU_2588,0
OTU_6028,0
OTU_3386,0
OTU_3635,0
OTU_6738,0
OTU_5039,0
OTU_6795,0
OTU_8631,0
OTU_2953,0
OTU_7585,0
OTU_1995,0
OTU_5719,0
OTU_8037,0
OTU_6401,0
OTU_5578,0
OTU_1262,0
OTU_5627,0
OTU_3181,0
OTU_7098,0
OTU_1777,0
OTU_2677,0
OTU_8153,0
OTU_8669,0
OTU_8119,0
OTU_5774,0
OTU_6488,0
OTU_2740,0
OTU_2511,0
OTU_5324,0
OTU_4148,0
OTU_4641,0
OTU_6203,0
OTU_8441,0
OTU_2512,0
OTU_3696,0
OTU_5990,0
OTU_7576,0
OTU_4924,0
OTU_6248,0
OTU_5837,0
OTU_5391,0
OTU_6588,0
OTU_5639,0
OTU_6960,0
OTU_5940,0
OTU_8191,0
OTU_7651,0
OTU_7004,0
OTU_8007,0
OTU_4237,0
OTU_5634,0
OTU_5932,0
OTU_6489,0
OTU_1740,0
OTU_2189,0
OTU_5172,0
OTU_5739,0
OTU_7985,0
OTU_6911,0
OTU_1717,0
OTU_7736,0
OTU_7272,0
OTU_7970,0
OTU_2897,0
OTU_7387,0
OTU_2311,0
OTU_4695,0
OTU_6864,0
OTU_5819,0
OTU_6562,0
OTU_7610,0
OTU_5259,0
OTU_7393,0
OTU_4966,0
OTU_6193,0
OTU_4982,0
OTU_6046,0
OTU_7321,0
OTU_3839,0
OTU_5786,0
OTU_5323,0
OTU_3222,0
OTU_3238,0
OTU_7904,0
OTU_7703,0
OTU_3826,0
OTU_6887,0
OTU_5712,0
OTU_4389,0
OTU_2811,0
OTU_3528,0
OTU_3304,0
OTU_4639,0
OTU_7922,0
OTU_3754,0
OTU_8115,0
OTU_4213,0
OTU_5360,0
OTU_7833,0
OTU_6286,0
OTU_8635,0.001897065
OTU_3559,0
OTU_4611,0
OTU_7982,0
OTU_5282,0
OTU_6363,0
OTU_8679,0
OTU_4299,0
OTU_2289,0
OTU_6914,0
OTU_4045,0
OTU_8077,0
OTU_3036,0
OTU_7188,0
OTU_6025,0
OTU_7017,0
OTU_4584,0
OTU_2495,0
OTU_1229,0
OTU_2381,0
OTU_3751,0
OTU_6428,0
OTU_6451,0
OTU_8572,0
OTU_6681,0
OTU_6369,0
OTU_8517,0
OTU_6447,0
OTU_5271,0
OTU_4411,0
OTU_8670,0
OTU_6776,0
OTU_6194,0
OTU_6575,0
OTU_5468,0
OTU_7616,0
OTU_3536,0
OTU_6734,0
OTU_2142,0
OTU_4956,0
OTU_7478,0
OTU_4400,0
OTU_4447,0
OTU_4051,0
OTU_3698,0
OTU_3961,0
OTU_6322,0
OTU_8125,0
OTU_4916,0
OTU_6176,0
OTU_4520,0
OTU_5410,0
OTU_4480,0
OTU_7468,0
OTU_8233,0
OTU_4183,0
OTU_3537,0
OTU_5397,0
OTU_8349,0
OTU_6696,0
OTU_8373,0
OTU_3398,0
OTU_4849,0
OTU_4939,0
OTU_6513,0
OTU_5912,0
OTU_8686,0
OTU_8291,0
OTU_2118,0
OTU_5023,0
OTU_3334,0
OTU_3197,0
OTU_6665,0
OTU_8327,0
OTU_7021,0
OTU_5073,0
OTU_7319,0
OTU_3147,0
OTU_3986,0
OTU_2678,0
OTU_3283,0
OTU_4460,0
OTU_3891,0
OTU_2671,0
OTU_4125,0
OTU_5071,0
OTU_4020,0
OTU_5216,0
OTU_6298,0
OTU_7002,0
OTU_6909,0
OTU_1629,0
OTU_5753,0
OTU_3762,0
OTU_6219,0
OTU_4927,0
OTU_4812,0
OTU_7265,0
OTU_3255,0
OTU_4638,0
OTU_4292,0
OTU_7770,0.001897065
OTU_4152,0
OTU_2574,0
OTU_6076,0
OTU_3636,0
OTU_6041,0
OTU_1783,0
OTU_3983,0
OTU_4973,0
OTU_5293,0
OTU_6839,0
OTU_6841,0
OTU_8414,0
OTU_4954,0
OTU_4969,0
OTU_1614,0
OTU_6752,0
OTU_5091,0
OTU_3573,0
OTU_3530,0
OTU_4790,0
OTU_6271,0
OTU_4355,0
OTU_7936,0
OTU_7972,0
OTU_3927,0
OTU_4031,0
OTU_5703,0
OTU_7462,0
OTU_6102,0
OTU_2783,0
OTU_7247,0
OTU_6531,0
OTU_4350,0
OTU_8613,0
OTU_3185,0
OTU_8597,0
OTU_3327,0
OTU_4267,0
OTU_5423,0
OTU_7115,0
OTU_1269,0
OTU_6954,0
OTU_3880,0
OTU_4098,0
OTU_4760,0
OTU_8502,0
OTU_2324,0
OTU_2585,0
OTU_7463,0
OTU_1821,0
OTU_3044,0
OTU_5607,0
OTU_7152,0
OTU_2603,0
OTU_8328,0
OTU_6838,0
OTU_3428,0
OTU_6750,0
OTU_4996,0
OTU_7046,0
OTU_6624,0
OTU_7999,0
OTU_2359,0
OTU_6402,0
OTU_5161,0
OTU_4876,0
OTU_3362,0
OTU_8527,0
OTU_1362,0
OTU_3544,0
OTU_6567,0
OTU_8596,0
OTU_5177,0
OTU_3431,0
OTU_3802,0
OTU_8071,0
OTU_3230,0
OTU_6641,0
OTU_7971,0
OTU_2196,0
OTU_4708,0
OTU_3401,0
OTU_8436,0
OTU_8653,0
OTU_7123,0
OTU_5151,0
OTU_5532,0
OTU_7236,0
OTU_5902,0
OTU_2997,0
OTU_5012,0
OTU_2797,0
OTU_5225,0
OTU_4129,0
OTU_4443,0
OTU_7499,0
OTU_6549,0
OTU_8051,0
OTU_2650,0
OTU_4357,0
OTU_3422,0
OTU_1292,0
OTU_4497,0
OTU_7871,0
OTU_4013,0
OTU_5818,0
OTU_1535,0
OTU_3841,0
OTU_4977,0
OTU_5032,0
OTU_6374,0
OTU_8394,0
OTU_7331,0
OTU_1460,0
OTU_2081,0
OTU_939,0
OTU_5733,0
OTU_4329,0
OTU_7522,0
OTU_2754,0
OTU_5448,0
OTU_2055,0
OTU_4640,0
OTU_6970,0
