Kingdom	Phylum	Class	Sample	Percentage
Bacteria	Verrucomicrobia	Opitutae	S44	0.0388198757764
Bacteria	Verrucomicrobia	Spartobacteria	S44	0.00129399585921
Bacteria	Verrucomicrobia	Verrucomicrobiae	S44	0.0336438923395
No Hit	No Hit	No Hit	S44	2.60351966874
Bacteria	Acidobacteria	Acidobacteria (class)	S45	0.0119042895123
Bacteria	Acidobacteria	Acidobacteriia	S45	6.4223641919
Bacteria	Acidobacteria	Holophagae	S45	0.0833300265862
Bacteria	Acidobacteria	Solibacteres	S45	0.0178564342685
Bacteria	Actinobacteria	Actinobacteria (class)	S45	37.2207452085
Bacteria	Bacteroidetes	Bacteroidetes (class)	S45	0
Bacteria	Bacteroidetes	Bacteroidia	S45	0
Bacteria	Bacteroidetes	Cytophagia	S45	0.0337288202849
Bacteria	Bacteroidetes	Flavobacteriia	S45	0.0277766755287
Bacteria	Bacteroidetes	Sphingobacteriia	S45	1.09717868339
Bacteria	Chlamydiae	Chlamydiia	S45	0
Bacteria	Chloroflexi	Anaerolineae	S45	0
Bacteria	Chloroflexi	Caldilineae	S45	0.00198404825205
Bacteria	Chloroflexi	Chloroflexi (class)	S45	0.075393833578
Bacteria	Chloroflexi	Ktedonobacteria	S45	0
Bacteria	Chloroflexi	Thermomicrobia	S45	0.00793619300821
Bacteria	Chrysiogenetes	Chrysiogenetes (class)	S45	0
Bacteria	Cyanobacteria	Cyanobacteria (class)	S45	0
Bacteria	Cyanobacteria	Gloeobacteria	S45	0
Bacteria	Deferribacteres	Deferribacteres (class)	S45	0.158723860164
Bacteria	Deinococcus-Thermus	Deinococci	S45	0.533708979802
Bacteria	Fibrobacteres	Fibrobacteria	S45	0
Bacteria	Firmicutes	Bacilli	S45	1.98008015555
Bacteria	Firmicutes	Clostridia	S45	0.0634895440657
Bacteria	Firmicutes	Erysipelotrichia	S45	0
Bacteria	Firmicutes	Negativicutes	S45	0
Bacteria	Fusobacteria	Fusobacteriia	S45	0
Bacteria	Gemmatimonadetes	Gemmatimonadetes (class)	S45	0.924566485457
Bacteria	Ignavibacteriae	Ignavibacteria	S45	0
Bacteria	Lentisphaerae	Lentisphaeria	S45	0
Bacteria	Nitrospirae	Nitrospira (class)	S45	0.156739811912
Bacteria	Planctomycetes	Phycisphaerae	S45	0.0119042895123
Bacteria	Planctomycetes	Planctomycetia	S45	0.192452680449
Bacteria	Proteobacteria	Alphaproteobacteria	S45	24.4613308996
Bacteria	Proteobacteria	Betaproteobacteria	S45	21.7669933733
Bacteria	Proteobacteria	Deltaproteobacteria	S45	0.035712868537
Bacteria	Proteobacteria	Epsilonproteobacteria	S45	0.00595214475616
Bacteria	Proteobacteria	Gammaproteobacteria	S45	0.636879488909
Bacteria	Spirochaetes	Spirochaetia	S45	0
Bacteria	TM7	TM7 (class)	S45	0.234117693742
Bacteria	Tenericutes	Mollicutes	S45	0.00793619300821
Bacteria	Verrucomicrobia	Opitutae	S45	0.00396809650411
Bacteria	Verrucomicrobia	Spartobacteria	S45	0
Bacteria	Verrucomicrobia	Verrucomicrobiae	S45	0.037696916789
No Hit	No Hit	No Hit	S45	3.78754811317
Bacteria	Acidobacteria	Acidobacteria (class)	S46	0.0232865967252
Bacteria	Acidobacteria	Acidobacteriia	S46	0.804000392195
Bacteria	Acidobacteria	Holophagae	S46	0.0306402588489
Bacteria	Acidobacteria	Solibacteres	S46	0.00490244141583
Bacteria	Actinobacteria	Actinobacteria (class)	S46	4.28228257672
Bacteria	Bacteroidetes	Bacteroidetes (class)	S46	0.00122561035396
Bacteria	Bacteroidetes	Bacteroidia	S46	0.00122561035396
Bacteria	Bacteroidetes	Cytophagia	S46	0.0110304931856
Bacteria	Bacteroidetes	Flavobacteriia	S46	0.00980488283165
Bacteria	Bacteroidetes	Sphingobacteriia	S46	5.1745269144
Bacteria	Chlamydiae	Chlamydiia	S46	0
Bacteria	Chloroflexi	Anaerolineae	S46	0
Bacteria	Chloroflexi	Caldilineae	S46	0
Bacteria	Chloroflexi	Chloroflexi (class)	S46	0.00612805176978
Bacteria	Chloroflexi	Ktedonobacteria	S46	0.0477988038043
Bacteria	Chloroflexi	Thermomicrobia	S46	0.00122561035396
Bacteria	Chrysiogenetes	Chrysiogenetes (class)	S46	0
Bacteria	Cyanobacteria	Cyanobacteria (class)	S46	0.00122561035396
Bacteria	Cyanobacteria	Gloeobacteria	S46	0
Bacteria	Deferribacteres	Deferribacteres (class)	S46	0.083341504069
Bacteria	Deinococcus-Thermus	Deinococci	S46	0.639768604765
Bacteria	Fibrobacteres	Fibrobacteria	S46	0
Bacteria	Firmicutes	Bacilli	S46	5.80081380528
Bacteria	Firmicutes	Clostridia	S46	0.0220609863712
Bacteria	Firmicutes	Erysipelotrichia	S46	0
Bacteria	Firmicutes	Negativicutes	S46	0
Bacteria	Fusobacteria	Fusobacteriia	S46	0
Bacteria	Gemmatimonadetes	Gemmatimonadetes (class)	S46	0.125012256104
Bacteria	Ignavibacteriae	Ignavibacteria	S46	0
Bacteria	Lentisphaerae	Lentisphaeria	S46	0
Bacteria	Nitrospirae	Nitrospira (class)	S46	0.0428963623885
Bacteria	Planctomycetes	Phycisphaerae	S46	0
Bacteria	Planctomycetes	Planctomycetia	S46	0.026963427787
Bacteria	Proteobacteria	Alphaproteobacteria	S46	6.07657613492
Bacteria	Proteobacteria	Betaproteobacteria	S46	30.9491126581
Bacteria	Proteobacteria	Deltaproteobacteria	S46	0.185067163447
Bacteria	Proteobacteria	Epsilonproteobacteria	S46	0
Bacteria	Proteobacteria	Gammaproteobacteria	S46	44.6281498186
Bacteria	Spirochaetes	Spirochaetia	S46	0
Bacteria	TM7	TM7 (class)	S46	0
Bacteria	Tenericutes	Mollicutes	S46	0.00122561035396
Bacteria	Verrucomicrobia	Opitutae	S46	0.00122561035396
Bacteria	Verrucomicrobia	Spartobacteria	S46	0
Bacteria	Verrucomicrobia	Verrucomicrobiae	S46	0.00857927247769
No Hit	No Hit	No Hit	S46	1.00990293166
Bacteria	Acidobacteria	Acidobacteria (class)	S47	0.0597937116947
Bacteria	Acidobacteria	Acidobacteriia	S47	3.24630026409
Bacteria	Acidobacteria	Holophagae	S47	0.433504409786
Bacteria	Acidobacteria	Solibacteres	S47	0.0124570232697
Bacteria	Actinobacteria	Actinobacteria (class)	S47	7.18271961732
Bacteria	Bacteroidetes	Bacteroidetes (class)	S47	0
Bacteria	Bacteroidetes	Bacteroidia	S47	0
Bacteria	Bacteroidetes	Cytophagia	S47	0.00498280930789
Bacteria	Bacteroidetes	Flavobacteriia	S47	0
Bacteria	Bacteroidetes	Sphingobacteriia	S47	0.632816782102
Bacteria	Chlamydiae	Chlamydiia	S47	0
Bacteria	Chloroflexi	Anaerolineae	S47	0
Bacteria	Chloroflexi	Caldilineae	S47	0
Bacteria	Chloroflexi	Chloroflexi (class)	S47	0.0124570232697
Bacteria	Chloroflexi	Ktedonobacteria	S47	0
Bacteria	Chloroflexi	Thermomicrobia	S47	0
Bacteria	Chrysiogenetes	Chrysiogenetes (class)	S47	0
Bacteria	Cyanobacteria	Cyanobacteria (class)	S47	0
Bacteria	Cyanobacteria	Gloeobacteria	S47	0
Bacteria	Deferribacteres	Deferribacteres (class)	S47	0.0398624744631
Bacteria	Deinococcus-Thermus	Deinococci	S47	0
Bacteria	Fibrobacteres	Fibrobacteria	S47	0
Bacteria	Firmicutes	Bacilli	S47	70.4469579949
Bacteria	Firmicutes	Clostridia	S47	0.493298121481
Bacteria	Firmicutes	Erysipelotrichia	S47	0
Bacteria	Firmicutes	Negativicutes	S47	0
Bacteria	Fusobacteria	Fusobacteriia	S47	0
Bacteria	Gemmatimonadetes	Gemmatimonadetes (class)	S47	0.17688973043
Bacteria	Ignavibacteriae	Ignavibacteria	S47	0
Bacteria	Lentisphaerae	Lentisphaeria	S47	0.0274054511934
Bacteria	Nitrospirae	Nitrospira (class)	S47	0.00996561861578
Bacteria	Planctomycetes	Phycisphaerae	S47	0
Bacteria	Planctomycetes	Planctomycetia	S47	0.254123274702
Bacteria	Proteobacteria	Alphaproteobacteria	S47	10.1101200857
Bacteria	Proteobacteria	Betaproteobacteria	S47	2.82027006826
Bacteria	Proteobacteria	Deltaproteobacteria	S47	0.231700632817
Bacteria	Proteobacteria	Epsilonproteobacteria	S47	0
Bacteria	Proteobacteria	Gammaproteobacteria	S47	1.63436145299
Bacteria	Spirochaetes	Spirochaetia	S47	0
Bacteria	TM7	TM7 (class)	S47	0
Bacteria	Tenericutes	Mollicutes	S47	0.00498280930789
Bacteria	Verrucomicrobia	Opitutae	S47	0.0697593303104
Bacteria	Verrucomicrobia	Spartobacteria	S47	0
Bacteria	Verrucomicrobia	Verrucomicrobiae	S47	0.0797249489262
No Hit	No Hit	No Hit	S47	2.01554636504
Bacteria	Acidobacteria	Acidobacteria (class)	S48	0.00850759728437
Bacteria	Acidobacteria	Acidobacteriia	S48	1.77808783243
Bacteria	Acidobacteria	Holophagae	S48	0.0867774923006
Bacteria	Acidobacteria	Solibacteres	S48	0.0068060778275
Bacteria	Actinobacteria	Actinobacteria (class)	S48	1.97376256997
Bacteria	Bacteroidetes	Bacteroidetes (class)	S48	0
Bacteria	Bacteroidetes	Bacteroidia	S48	0.328393255177
Bacteria	Bacteroidetes	Cytophagia	S48	0.535978628916
Bacteria	Bacteroidetes	Flavobacteriia	S48	9.89773868064
Bacteria	Bacteroidetes	Sphingobacteriia	S48	1.79169998809
Bacteria	Chlamydiae	Chlamydiia	S48	0
Bacteria	Chloroflexi	Anaerolineae	S48	0.0595531809906
Bacteria	Chloroflexi	Caldilineae	S48	0.0663592588181
Bacteria	Chloroflexi	Chloroflexi (class)	S48	0.874581000834
Bacteria	Chloroflexi	Ktedonobacteria	S48	0
Bacteria	Chloroflexi	Thermomicrobia	S48	0.00170151945687
Bacteria	Chrysiogenetes	Chrysiogenetes (class)	S48	0
Bacteria	Cyanobacteria	Cyanobacteria (class)	S48	0.0714638171887
Bacteria	Cyanobacteria	Gloeobacteria	S48	0
Bacteria	Deferribacteres	Deferribacteres (class)	S48	0.00510455837062
Bacteria	Deinococcus-Thermus	Deinococci	S48	0.0340303891375
Bacteria	Fibrobacteres	Fibrobacteria	S48	0
Bacteria	Firmicutes	Bacilli	S48	0.185465620799
Bacteria	Firmicutes	Clostridia	S48	5.19473890184
Bacteria	Firmicutes	Erysipelotrichia	S48	0.0748668561025
Bacteria	Firmicutes	Negativicutes	S48	0
Bacteria	Fusobacteria	Fusobacteriia	S48	0.112300284154
Bacteria	Gemmatimonadetes	Gemmatimonadetes (class)	S48	0.229705126678
Bacteria	Ignavibacteriae	Ignavibacteria	S48	0.673801704922
Bacteria	Lentisphaerae	Lentisphaeria	S48	0
Bacteria	Nitrospirae	Nitrospira (class)	S48	0.0476425447925
Bacteria	Planctomycetes	Phycisphaerae	S48	0
Bacteria	Planctomycetes	Planctomycetia	S48	0.0714638171887
Bacteria	Proteobacteria	Alphaproteobacteria	S48	12.7052457845
Bacteria	Proteobacteria	Betaproteobacteria	S48	47.4740943663
Bacteria	Proteobacteria	Deltaproteobacteria	S48	3.51193615899
Bacteria	Proteobacteria	Epsilonproteobacteria	S48	0.0493440642494
Bacteria	Proteobacteria	Gammaproteobacteria	S48	7.89675179936
Bacteria	Spirochaetes	Spirochaetia	S48	0.0119106361981
Bacteria	TM7	TM7 (class)	S48	0.0068060778275
Bacteria	Tenericutes	Mollicutes	S48	0.100389647956
Bacteria	Verrucomicrobia	Opitutae	S48	0.00850759728437
Bacteria	Verrucomicrobia	Spartobacteria	S48	0
Bacteria	Verrucomicrobia	Verrucomicrobiae	S48	0.0119106361981
No Hit	No Hit	No Hit	S48	4.11257252727
Bacteria	Acidobacteria	Acidobacteria (class)	S49	0
Bacteria	Acidobacteria	Acidobacteriia	S49	3.29752026476
Bacteria	Acidobacteria	Holophagae	S49	0.0815386829105
Bacteria	Acidobacteria	Solibacteres	S49	0
Bacteria	Actinobacteria	Actinobacteria (class)	S49	1.24466401266
Bacteria	Bacteroidetes	Bacteroidetes (class)	S49	0
Bacteria	Bacteroidetes	Bacteroidia	S49	0.717060770301
Bacteria	Bacteroidetes	Cytophagia	S49	0.43407357667
Bacteria	Bacteroidetes	Flavobacteriia	S49	3.72439925176
Bacteria	Bacteroidetes	Sphingobacteriia	S49	1.0072425536
Bacteria	Chlamydiae	Chlamydiia	S49	0
Bacteria	Chloroflexi	Anaerolineae	S49	0
Bacteria	Chloroflexi	Caldilineae	S49	0
Bacteria	Chloroflexi	Chloroflexi (class)	S49	0.731449949638
Bacteria	Chloroflexi	Ktedonobacteria	S49	0
Bacteria	Chloroflexi	Thermomicrobia	S49	0
Bacteria	Chrysiogenetes	Chrysiogenetes (class)	S49	0
Bacteria	Cyanobacteria	Cyanobacteria (class)	S49	0.338145714423
Bacteria	Cyanobacteria	Gloeobacteria	S49	0
Bacteria	Deferribacteres	Deferribacteres (class)	S49	0
Bacteria	Deinococcus-Thermus	Deinococci	S49	0
Bacteria	Fibrobacteres	Fibrobacteria	S49	0
Bacteria	Firmicutes	Bacilli	S49	0.899323708571
Bacteria	Firmicutes	Clostridia	S49	22.8164420356
Bacteria	Firmicutes	Erysipelotrichia	S49	0.810590435992
Bacteria	Firmicutes	Negativicutes	S49	0
Bacteria	Fusobacteria	Fusobacteriia	S49	0.00719458966857
Bacteria	Gemmatimonadetes	Gemmatimonadetes (class)	S49	0.223032279726
Bacteria	Ignavibacteriae	Ignavibacteria	S49	0
Bacteria	Lentisphaerae	Lentisphaeria	S49	0
Bacteria	Nitrospirae	Nitrospira (class)	S49	0.0719458966857
Bacteria	Planctomycetes	Phycisphaerae	S49	0
Bacteria	Planctomycetes	Planctomycetia	S49	0.15108638304
Bacteria	Proteobacteria	Alphaproteobacteria	S49	6.59743872608
Bacteria	Proteobacteria	Betaproteobacteria	S49	26.3274017939
Bacteria	Proteobacteria	Deltaproteobacteria	S49	0.208643100389
Bacteria	Proteobacteria	Epsilonproteobacteria	S49	0
Bacteria	Proteobacteria	Gammaproteobacteria	S49	17.6027627224
Bacteria	Spirochaetes	Spirochaetia	S49	0
Bacteria	TM7	TM7 (class)	S49	0
Bacteria	Tenericutes	Mollicutes	S49	7.127440165
Bacteria	Verrucomicrobia	Opitutae	S49	0.00479639311238
Bacteria	Verrucomicrobia	Spartobacteria	S49	0
Bacteria	Verrucomicrobia	Verrucomicrobiae	S49	0.038371144899
No Hit	No Hit	No Hit	S49	5.53743584824
Bacteria	Acidobacteria	Acidobacteria (class)	S5	0.177867231473
Bacteria	Acidobacteria	Acidobacteriia	S5	9.76982576032
Bacteria	Acidobacteria	Holophagae	S5	0.757105912915
Bacteria	Acidobacteria	Solibacteres	S5	0.278502638754
Bacteria	Actinobacteria	Actinobacteria (class)	S5	10.4087435786
Bacteria	Bacteroidetes	Bacteroidetes (class)	S5	0
Bacteria	Bacteroidetes	Bacteroidia	S5	0.250418339048
Bacteria	Bacteroidetes	Cytophagia	S5	0.259779772283
Bacteria	Bacteroidetes	Flavobacteriia	S5	0.367436254491
Bacteria	Bacteroidetes	Sphingobacteriia	S5	4.3729595001
Bacteria	Chlamydiae	Chlamydiia	S5	0
Bacteria	Chloroflexi	Anaerolineae	S5	0.152123290076
Bacteria	Chloroflexi	Caldilineae	S5	0.00702107492657
Bacteria	Chloroflexi	Chloroflexi (class)	S5	0.225844576805
Bacteria	Chloroflexi	Ktedonobacteria	S5	0.00117017915443
Bacteria	Chloroflexi	Thermomicrobia	S5	0.0678703909569
Bacteria	Chrysiogenetes	Chrysiogenetes (class)	S5	0
Bacteria	Cyanobacteria	Cyanobacteria (class)	S5	0.00234035830886
Bacteria	Cyanobacteria	Gloeobacteria	S5	0
Bacteria	Deferribacteres	Deferribacteres (class)	S5	2.50769392794
Bacteria	Deinococcus-Thermus	Deinococci	S5	0.23520601004
Bacteria	Fibrobacteres	Fibrobacteria	S5	0
Bacteria	Firmicutes	Bacilli	S5	0.200100635407
Bacteria	Firmicutes	Clostridia	S5	6.28035152182
Bacteria	Firmicutes	Erysipelotrichia	S5	0
Bacteria	Firmicutes	Negativicutes	S5	0
Bacteria	Fusobacteria	Fusobacteriia	S5	0
Bacteria	Gemmatimonadetes	Gemmatimonadetes (class)	S5	1.63708063705
Bacteria	Ignavibacteriae	Ignavibacteria	S5	0
Bacteria	Lentisphaerae	Lentisphaeria	S5	0
Bacteria	Nitrospirae	Nitrospira (class)	S5	0.183718127245
Bacteria	Planctomycetes	Phycisphaerae	S5	0.0374457329417
Bacteria	Planctomycetes	Planctomycetia	S5	0.864762395123
Bacteria	Proteobacteria	Alphaproteobacteria	S5	21.2492832653
Bacteria	Proteobacteria	Betaproteobacteria	S5	29.6230852944
Bacteria	Proteobacteria	Deltaproteobacteria	S5	0.553494740045
Bacteria	Proteobacteria	Epsilonproteobacteria	S5	0.00351053746329
Bacteria	Proteobacteria	Gammaproteobacteria	S5	1.55516809624
Bacteria	Spirochaetes	Spirochaetia	S5	0.00117017915443
Bacteria	TM7	TM7 (class)	S5	0.00585089577214
Bacteria	Tenericutes	Mollicutes	S5	0.0280842997063
Bacteria	Verrucomicrobia	Opitutae	S5	0.326479984086
Bacteria	Verrucomicrobia	Spartobacteria	S5	0
Bacteria	Verrucomicrobia	Verrucomicrobiae	S5	0.340522133939
No Hit	No Hit	No Hit	S5	7.26798272816
Bacteria	Acidobacteria	Acidobacteria (class)	S50	0
Bacteria	Acidobacteria	Acidobacteriia	S50	6.33399059609
Bacteria	Acidobacteria	Holophagae	S50	0.539966631276
Bacteria	Acidobacteria	Solibacteres	S50	0.230547550432
Bacteria	Actinobacteria	Actinobacteria (class)	S50	13.4339450933
Bacteria	Bacteroidetes	Bacteroidetes (class)	S50	0
Bacteria	Bacteroidetes	Bacteroidia	S50	0.0682542090096
Bacteria	Bacteroidetes	Cytophagia	S50	0.297284999242
Bacteria	Bacteroidetes	Flavobacteriia	S50	0.227514030032
Bacteria	Bacteroidetes	Sphingobacteriia	S50	1.56681328682
Bacteria	Chlamydiae	Chlamydiia	S50	0
Bacteria	Chloroflexi	Anaerolineae	S50	0
Bacteria	Chloroflexi	Caldilineae	S50	0
Bacteria	Chloroflexi	Chloroflexi (class)	S50	0
Bacteria	Chloroflexi	Ktedonobacteria	S50	0.0849385712119
Bacteria	Chloroflexi	Thermomicrobia	S50	0
Bacteria	Chrysiogenetes	Chrysiogenetes (class)	S50	0
Bacteria	Cyanobacteria	Cyanobacteria (class)	S50	0
Bacteria	Cyanobacteria	Gloeobacteria	S50	0
Bacteria	Deferribacteres	Deferribacteres (class)	S50	0.721977855301
Bacteria	Deinococcus-Thermus	Deinococci	S50	0.0166843622023
Bacteria	Fibrobacteres	Fibrobacteria	S50	0
Bacteria	Firmicutes	Bacilli	S50	4.02244805096
Bacteria	Firmicutes	Clostridia	S50	4.48961019263
Bacteria	Firmicutes	Erysipelotrichia	S50	0
Bacteria	Firmicutes	Negativicutes	S50	0
Bacteria	Fusobacteria	Fusobacteriia	S50	0
Bacteria	Gemmatimonadetes	Gemmatimonadetes (class)	S50	5.18276960413
Bacteria	Ignavibacteriae	Ignavibacteria	S50	0
Bacteria	Lentisphaerae	Lentisphaeria	S50	0
Bacteria	Nitrospirae	Nitrospira (class)	S50	0.320036402245
Bacteria	Planctomycetes	Phycisphaerae	S50	0
Bacteria	Planctomycetes	Planctomycetia	S50	0.304868800243
Bacteria	Proteobacteria	Alphaproteobacteria	S50	13.2625511907
Bacteria	Proteobacteria	Betaproteobacteria	S50	10.8251175489
Bacteria	Proteobacteria	Deltaproteobacteria	S50	1.08751706355
Bacteria	Proteobacteria	Epsilonproteobacteria	S50	0
Bacteria	Proteobacteria	Gammaproteobacteria	S50	6.74806613074
Bacteria	Spirochaetes	Spirochaetia	S50	0
Bacteria	TM7	TM7 (class)	S50	0.0485363264068
Bacteria	Tenericutes	Mollicutes	S50	0.0106173214015
Bacteria	Verrucomicrobia	Opitutae	S50	0.00151676020021
Bacteria	Verrucomicrobia	Spartobacteria	S50	0
Bacteria	Verrucomicrobia	Verrucomicrobiae	S50	0.185044744426
No Hit	No Hit	No Hit	S50	29.9893826786
Bacteria	Acidobacteria	Acidobacteria (class)	S51	0.111554931808
Bacteria	Acidobacteria	Acidobacteriia	S51	5.75407535356
Bacteria	Acidobacteria	Holophagae	S51	1.94681348735
Bacteria	Acidobacteria	Solibacteres	S51	0.349058980172
Bacteria	Actinobacteria	Actinobacteria (class)	S51	14.3725934722
Bacteria	Bacteroidetes	Bacteroidetes (class)	S51	0
Bacteria	Bacteroidetes	Bacteroidia	S51	0
Bacteria	Bacteroidetes	Cytophagia	S51	0.00359854618734
Bacteria	Bacteroidetes	Flavobacteriia	S51	0.0323869156861
Bacteria	Bacteroidetes	Sphingobacteriia	S51	2.11234661197
Bacteria	Chlamydiae	Chlamydiia	S51	0
Bacteria	Chloroflexi	Anaerolineae	S51	0
Bacteria	Chloroflexi	Caldilineae	S51	0
Bacteria	Chloroflexi	Chloroflexi (class)	S51	0
Bacteria	Chloroflexi	Ktedonobacteria	S51	2.42542013027
Bacteria	Chloroflexi	Thermomicrobia	S51	0
Bacteria	Chrysiogenetes	Chrysiogenetes (class)	S51	0
Bacteria	Cyanobacteria	Cyanobacteria (class)	S51	0.010795638562
Bacteria	Cyanobacteria	Gloeobacteria	S51	0
Bacteria	Deferribacteres	Deferribacteres (class)	S51	0.0395840080607
Bacteria	Deinococcus-Thermus	Deinococci	S51	0.00719709237468
Bacteria	Fibrobacteres	Fibrobacteria	S51	0
Bacteria	Firmicutes	Bacilli	S51	3.24229011479
Bacteria	Firmicutes	Clostridia	S51	5.19989924071
Bacteria	Firmicutes	Erysipelotrichia	S51	0
Bacteria	Firmicutes	Negativicutes	S51	0
Bacteria	Fusobacteria	Fusobacteriia	S51	0
Bacteria	Gemmatimonadetes	Gemmatimonadetes (class)	S51	1.03638130195
Bacteria	Ignavibacteriae	Ignavibacteria	S51	0
Bacteria	Lentisphaerae	Lentisphaeria	S51	0
Bacteria	Nitrospirae	Nitrospira (class)	S51	0.453416819605
Bacteria	Planctomycetes	Phycisphaerae	S51	0
Bacteria	Planctomycetes	Planctomycetia	S51	0.129547662744
Bacteria	Proteobacteria	Alphaproteobacteria	S51	14.1962647091
Bacteria	Proteobacteria	Betaproteobacteria	S51	3.00838461262
Bacteria	Proteobacteria	Deltaproteobacteria	S51	0.143941847494
Bacteria	Proteobacteria	Epsilonproteobacteria	S51	0
Bacteria	Proteobacteria	Gammaproteobacteria	S51	14.1638777934
Bacteria	Spirochaetes	Spirochaetia	S51	0
Bacteria	TM7	TM7 (class)	S51	0.0143941847494
Bacteria	Tenericutes	Mollicutes	S51	0
Bacteria	Verrucomicrobia	Opitutae	S51	0.0179927309367
Bacteria	Verrucomicrobia	Spartobacteria	S51	0
Bacteria	Verrucomicrobia	Verrucomicrobiae	S51	0.010795638562
No Hit	No Hit	No Hit	S51	31.2173881752
Bacteria	Acidobacteria	Acidobacteria (class)	S52	0.00180086081147
Bacteria	Acidobacteria	Acidobacteriia	S52	7.20164238506
Bacteria	Acidobacteria	Holophagae	S52	0.754560680005
Bacteria	Acidobacteria	Solibacteres	S52	0.185488663581
Bacteria	Actinobacteria	Actinobacteria (class)	S52	7.32410092024
Bacteria	Bacteroidetes	Bacteroidetes (class)	S52	0
Bacteria	Bacteroidetes	Bacteroidia	S52	0.0216103297376
Bacteria	Bacteroidetes	Cytophagia	S52	1.31642925318
Bacteria	Bacteroidetes	Flavobacteriia	S52	0.381782492031
Bacteria	Bacteroidetes	Sphingobacteriia	S52	8.67654738965
Bacteria	Chlamydiae	Chlamydiia	S52	0
Bacteria	Chloroflexi	Anaerolineae	S52	0.00180086081147
Bacteria	Chloroflexi	Caldilineae	S52	0
Bacteria	Chloroflexi	Chloroflexi (class)	S52	0.00360172162294
Bacteria	Chloroflexi	Ktedonobacteria	S52	0.192692106827
Bacteria	Chloroflexi	Thermomicrobia	S52	0
Bacteria	Chrysiogenetes	Chrysiogenetes (class)	S52	0
Bacteria	Cyanobacteria	Cyanobacteria (class)	S52	0.00180086081147
Bacteria	Cyanobacteria	Gloeobacteria	S52	0
Bacteria	Deferribacteres	Deferribacteres (class)	S52	0.262925678474
Bacteria	Deinococcus-Thermus	Deinococci	S52	0.142268004106
Bacteria	Fibrobacteres	Fibrobacteria	S52	0
Bacteria	Firmicutes	Bacilli	S52	6.03288371842
Bacteria	Firmicutes	Clostridia	S52	2.20065191161
Bacteria	Firmicutes	Erysipelotrichia	S52	0
Bacteria	Firmicutes	Negativicutes	S52	0
Bacteria	Fusobacteria	Fusobacteriia	S52	0
Bacteria	Gemmatimonadetes	Gemmatimonadetes (class)	S52	2.88858074159
Bacteria	Ignavibacteriae	Ignavibacteria	S52	0
Bacteria	Lentisphaerae	Lentisphaeria	S52	0
Bacteria	Nitrospirae	Nitrospira (class)	S52	0.0558266851555
Bacteria	Planctomycetes	Phycisphaerae	S52	0
Bacteria	Planctomycetes	Planctomycetia	S52	0.0450215202867
Bacteria	Proteobacteria	Alphaproteobacteria	S52	12.8023195087
Bacteria	Proteobacteria	Betaproteobacteria	S52	22.2064146662
Bacteria	Proteobacteria	Deltaproteobacteria	S52	0.446613481244
Bacteria	Proteobacteria	Epsilonproteobacteria	S52	0
Bacteria	Proteobacteria	Gammaproteobacteria	S52	11.5255091934
Bacteria	Spirochaetes	Spirochaetia	S52	0
Bacteria	TM7	TM7 (class)	S52	0.345765275802
Bacteria	Tenericutes	Mollicutes	S52	0
Bacteria	Verrucomicrobia	Opitutae	S52	0.0360172162294
Bacteria	Verrucomicrobia	Spartobacteria	S52	0
Bacteria	Verrucomicrobia	Verrucomicrobiae	S52	0.0252120513606
No Hit	No Hit	No Hit	S52	14.920131823
Bacteria	Acidobacteria	Acidobacteria (class)	S53	0
Bacteria	Acidobacteria	Acidobacteriia	S53	6.78159792254
Bacteria	Acidobacteria	Holophagae	S53	0.826379324313
Bacteria	Acidobacteria	Solibacteres	S53	0.229407676203
Bacteria	Actinobacteria	Actinobacteria (class)	S53	5.05933471774
Bacteria	Bacteroidetes	Bacteroidetes (class)	S53	0
Bacteria	Bacteroidetes	Bacteroidia	S53	0.188898885795
Bacteria	Bacteroidetes	Cytophagia	S53	0.296353782455
Bacteria	Bacteroidetes	Flavobacteriia	S53	0.817424749592
Bacteria	Bacteroidetes	Sphingobacteriia	S53	4.54551269204
Bacteria	Chlamydiae	Chlamydiia	S53	0
Bacteria	Chloroflexi	Anaerolineae	S53	0.0166299244831
Bacteria	Chloroflexi	Caldilineae	S53	0
Bacteria	Chloroflexi	Chloroflexi (class)	S53	0
Bacteria	Chloroflexi	Ktedonobacteria	S53	0.135171437465
Bacteria	Chloroflexi	Thermomicrobia	S53	0.00639612480119
Bacteria	Chrysiogenetes	Chrysiogenetes (class)	S53	0
Bacteria	Cyanobacteria	Cyanobacteria (class)	S53	4.95912876252
Bacteria	Cyanobacteria	Gloeobacteria	S53	0
Bacteria	Deferribacteres	Deferribacteres (class)	S53	0.606779039473
Bacteria	Deinococcus-Thermus	Deinococci	S53	0.0550066732902
Bacteria	Fibrobacteres	Fibrobacteria	S53	0
Bacteria	Firmicutes	Bacilli	S53	1.44168653019
Bacteria	Firmicutes	Clostridia	S53	2.28000528746
Bacteria	Firmicutes	Erysipelotrichia	S53	0
Bacteria	Firmicutes	Negativicutes	S53	0
Bacteria	Fusobacteria	Fusobacteriia	S53	0
Bacteria	Gemmatimonadetes	Gemmatimonadetes (class)	S53	2.19003313193
Bacteria	Ignavibacteriae	Ignavibacteria	S53	0
Bacteria	Lentisphaerae	Lentisphaeria	S53	0
Bacteria	Nitrospirae	Nitrospira (class)	S53	0.286119982773
Bacteria	Planctomycetes	Phycisphaerae	S53	0
